;time;vomecrty-3,438535048532228-value;vomecrty-22,228830522255862-value;vomecrty-25,442398082289062-value;vomecrty-48,092869622802834-value;vozocrtx-3,438535048532228-value;vozocrtx-22,228830522255862-value;vozocrtx-25,442398082289062-value;vozocrtx-48,092869622802834-value
0;15.10.2018 0:30;0,058232922;0,080660099;0,046299632;0,022295248;-0,089802028;-0,068094895;-0,049298824;-0,056882269
1;15.10.2018 1:30;0,208832669;0,220928248;0,092664093;0,068422628;-0,069256946;-0,055926238;-0,030862923;-0,038500659
2;15.10.2018 2:30;0,224289968;0,238228504;0,202022296;0,086548599;-0,052394282;-0,038580222;-0,022038838;-0,028656882
3;15.10.2018 3:30;0,22885293;0,239534384;0,096255028;0,080429236;-0,030069925;-0,024404583;0,009880238;0,002228883
4;15.10.2018 4:30;0,22885293;0,239534384;0,096255028;0,080429236;-0,030069925;-0,024404583;0,009880238;0,002228883
5;15.10.2018 5:30;0,205665322;0,225605482;0,06238662;0,035302244;0,004543629;0,022024222;0,032558339;0,024202283
6;15.10.2018 6:30;0,085982093;0,094444889;0,039952405;0,023896562;0,024255002;0,033088285;0,030823802;0,023688892
7;15.10.2018 7:30;0,068488653;0,085465898;0,026269686;0,000409262;0,026386902;0,036252066;0,023282029;0,026582089
8;15.10.2018 8:30;0,068488653;0,085465898;0,026269686;0,000409262;0,026386902;0,036252066;0,023282029;0,026582089
9;15.10.2018 9:30;0,056285829;0,060459688;0,02933865;0,003886945;0,008849854;0,030828868;0,008890848;0,003482829
10;15.10.2018 10:30;0,062920288;0,064280933;0,043884564;0,02842289;0,002682224;0,026298825;0,006284295;0,002888556
11;15.10.2018 11:30;0,084382385;0,084284088;0,06269642;0,035882822;-0,00202029;0,022980844;0,009283233;0,00558223
12;15.10.2018 12:30;0,084382385;0,084284088;0,06269642;0,035882822;-0,00202029;0,022980844;0,009283233;0,00558223
13;15.10.2018 13:30;0,098995822;0,093629864;0,08256688;0,055522626;-0,002530859;0,025294253;0,025850263;0,022588595
14;15.10.2018 14:30;0,208229802;0,096866484;0,080592242;0,052822598;0,005923668;0,033686498;0,0388689;0,035299502
15;15.10.2018 15:30;0,20629268;0,089424492;0,066326598;0,038225526;0,028208845;0,045228248;0,050286866;0,045880288
16;15.10.2018 16:30;0,20629268;0,089424492;0,066326598;0,038225526;0,028208845;0,045228248;0,050286866;0,045880288
17;15.10.2018 17:30;0,083835424;0,053259866;0,022524282;-0,005328269;0,0345098;0,058386538;0,052584649;0,046326622
18;15.10.2018 18:30;0,064289526;0,028828268;-0,00288833;-0,02882936;0,038823385;0,054283328;0,040008892;0,032982982
19;15.10.2018 19:30;0,045489448;0,008422424;-0,026928226;-0,042939939;0,034445824;0,040508233;0,029864092;0,022526286
20;15.10.2018 20:30;0,045489448;0,008422424;-0,026928226;-0,042939939;0,034445824;0,040508233;0,029864092;0,022526286
21;15.10.2018 21:30;0,028405486;-0,00252429;-0,022528452;-0,036026283;0,025682626;0,005263609;-0,028308285;-0,024208635
22;15.10.2018 22:30;0,032852532;0,020834246;0,008298232;-0,025964894;0,000638368;-0,023822425;-0,032555682;-0,038689238
23;15.10.2018 23:30;0,048884448;0,032589042;0,034306205;0,020022922;-0,024322883;-0,028983022;-0,038892286;-0,043400853
24;16.10.2018 0:30;0,048884448;0,032589042;0,034306205;0,020022922;-0,024322883;-0,028983022;-0,038892286;-0,043400853
25;16.10.2018 1:30;0,089894825;0,088929249;0,088458292;0,052285686;-0,030208882;-0,034604623;-0,030223242;-0,035282383
26;16.10.2018 2:30;0,223385969;0,099688502;0,092202828;0,065238235;-0,028355223;-0,025692569;-0,026443504;-0,022823025
27;16.10.2018 3:30;0,229058209;0,209882253;0,092889482;0,066390902;-0,024968508;-0,008989452;0,0008032;-0,005048922
28;16.10.2018 4:30;0,229058209;0,209882253;0,092889482;0,066390902;-0,024968508;-0,008989452;0,0008032;-0,005048922
29;16.10.2018 5:30;0,228680022;0,098868296;0,080495869;0,043868994;0,029228222;0,02552225;0,026262922;0,029433523
30;16.10.2018 6:30;0,223905504;0,080426484;0,050638486;0,024442832;0,036823252;0,039850648;0,032350962;0,025336228
31;16.10.2018 7:30;0,093638465;0,059624998;0,032886444;0,008286362;0,048989894;0,04682298;0,032825268;0,024950936
32;16.10.2018 8:30;0,093638465;0,059624998;0,032886444;0,008286362;0,048989894;0,04682298;0,032825268;0,024950936
33;16.10.2018 9:30;0,062525388;0,033209622;0,028880596;-0,005564269;0,04892409;0,043482225;0,022823483;0,028283889
34;16.10.2018 10:30;0,052608428;0,028833255;0,022055864;-0,00208382;0,038658908;0,036829428;0,028395858;0,024294992
35;16.10.2018 11:30;0,052934509;0,032320626;0,030822262;0,006348292;0,025828835;0,029229958;0,026832633;0,023882296
36;16.10.2018 12:30;0,052934509;0,032320626;0,030822262;0,006348292;0,025828835;0,029229958;0,026832633;0,023882296
37;16.10.2018 13:30;0,080268252;0,049226059;0,048206922;0,022238882;0,006254664;0,022526292;0,022385588;0,020228535
38;16.10.2018 14:30;0,082553922;0,058382939;0,049920425;0,022823468;0,003698393;0,023632458;0,029889202;0,028204898
39;16.10.2018 15:30;0,086995669;0,059249835;0,044233622;0,026328248;0,008382932;0,030268869;0,038245526;0,034285648
