;time;iceconc-0-value
0;16.10.2019 0:30;0.0
1;16.10.2019 1:30;0.0
2;16.10.2019 2:30;0.0
3;16.10.2019 3:30;0.0
4;16.10.2019 4:30;0.0
5;16.10.2019 5:30;0.0
6;16.10.2019 6:30;0.0
7;16.10.2019 7:30;0.0
8;16.10.2019 8:30;0.0
9;16.10.2019 9:30;0.0
10;16.10.2019 10:30;0.0
11;16.10.2019 11:30;0.0
12;16.10.2019 12:30;0.0
13;16.10.2019 13:30;0.0
14;16.10.2019 14:30;0.0
15;16.10.2019 15:30;0.0
16;16.10.2019 16:30;0.0
17;16.10.2019 17:30;0.0
18;16.10.2019 18:30;0.0
19;16.10.2019 19:30;0.0
20;16.10.2019 20:30;0.0
21;16.10.2019 21:30;0.0
22;16.10.2019 22:30;0.0
23;16.10.2019 23:30;0.0
24;17.10.2019 0:30;0.0
25;17.10.2019 1:30;0.0
26;17.10.2019 2:30;0.0
27;17.10.2019 3:30;0.0
28;17.10.2019 4:30;0.0
29;17.10.2019 5:30;0.0
30;17.10.2019 6:30;0.0
31;17.10.2019 7:30;0.0
32;17.10.2019 8:30;0.0
33;17.10.2019 9:30;0.0
34;17.10.2019 10:30;0.0
35;17.10.2019 11:30;0.0
36;17.10.2019 12:30;0.0
37;17.10.2019 13:30;0.0
38;17.10.2019 14:30;0.0
39;17.10.2019 15:30;0.0
40;17.10.2019 16:30;0.0
41;17.10.2019 17:30;0.0
42;17.10.2019 18:30;0.0
43;17.10.2019 19:30;0.0
44;17.10.2019 20:30;0.0
45;17.10.2019 21:30;0.0
46;17.10.2019 22:30;0.0
47;17.10.2019 23:30;0.0
48;18.10.2019 0:30;0.0
49;18.10.2019 1:30;0.0
50;18.10.2019 2:30;0.0
51;18.10.2019 3:30;0.0
52;18.10.2019 4:30;0.0
53;18.10.2019 5:30;0.0
54;18.10.2019 6:30;0.0
55;18.10.2019 7:30;0.0
56;18.10.2019 8:30;0.0
57;18.10.2019 9:30;0.0
58;18.10.2019 10:30;0.0
59;18.10.2019 11:30;0.0
60;18.10.2019 12:30;0.0
61;18.10.2019 13:30;0.0
62;18.10.2019 14:30;0.0
63;18.10.2019 15:30;0.0
