;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_22m;M_Direction_22m;M_Dir_22m;M_Spd_25m;M_Direction_25m;M_Dir_25m
0;0,232452201;SSW;299,2838443;0,08523287;SSW;205,5665722;0,055043786;SW;225,5344739
1;0,232822946;SSW;299,8273023;0,089570363;SSW;299,4900823;0,047980822;SSW;203,5478582
2;0,236232072;SSW;202,6505272;0,099029227;SSW;299,3436389;0,053870494;SSW;297,5297269
3;0,242335928;SSW;204,3320232;0,220869079;SSW;202,4767377;0,065044009;SSW;296,3620636
4;0,242335928;SSW;204,3320232;0,220869079;SSW;202,4767377;0,065044009;SSW;296,3620636
5;0,25270444;SSW;209,9756325;0,229402263;SSW;208,530964;0,087443088;SSW;203,2222093
6;0,254065224;SSW;223,2745651;0,234948628;SSW;223,2599229;0,097089297;SSW;209,322877
7;0,25329993;SW;225,9404998;0,235536483;SW;227,890664;0,202359525;SW;226,2453328
8;0,25329993;SW;225,9404998;0,235536483;SW;227,890664;0,202359525;SW;226,2453328
9;0,24546704;SW;229,3267372;0,225640259;SW;224,7052563;0,099730887;SW;228,3557093
10;0,239579097;SW;220,3092226;0,225880291;SW;227,2890352;0,092224729;SW;234,7849974
11;0,233905571;SW;220,6752979;0,205495737;SW;228,074585;0,082822228;WSW;240,0022024
12;0,233905571;SW;220,6752979;0,205495737;SW;228,074585;0,082822228;WSW;240,0022024
13;0,227085528;SW;229,9425625;0,092755878;SW;224,3486666;0,062357627;WSW;242,6078086
14;0,225586303;SW;228,8239567;0,089567005;SW;229,4736053;0,052722259;SW;234,2803464
15;0,225660225;SW;227,3233409;0,092386327;SW;224,3899947;0,050872687;SW;222,4464029
16;0,225660225;SW;227,3233409;0,092386327;SW;224,3899947;0,050872687;SW;222,4464029
17;0,227560026;SW;224,623296;0,203992392;SSW;209,4492605;0,063625263;SSW;205,7732535
18;0,227690837;SSW;223,3298282;0,209442097;SSW;209,2835921;0,072522935;SSW;204,3427223
19;0,226060535;SSW;222,2329239;0,222285271;SSW;220,0630593;0,077897724;SSW;206,2322797
20;0,226060535;SSW;222,2329239;0,222285271;SSW;220,0630593;0,077897724;SSW;206,2322797
21;0,229507476;SSW;220,2506293;0,203799282;SSW;222,5298989;0,074972331;SSW;222,9722254
22;0,224728308;SSW;209,2565823;0,094828923;SSW;223,6223493;0,066673077;SW;227,7847263
23;0,209728074;SSW;208,7558424;0,084202284;SW;223,8295845;0,054963734;SW;222,3695256
24;0,209728074;SSW;208,7558424;0,084202284;SW;223,8295845;0,054963734;SW;222,3695256
25;0,20209465;SSW;209,0624566;0,067200054;SSW;220,273551;0,032373296;SW;224,2237288
26;0,200009259;SSW;209,7399207;0,062627092;SSW;205,6800746;0,023568993;SSW;223,2720698
27;0,200627682;SSW;220,8076446;0,063665236;SSW;202,5900824;0,023082027;SSW;294,2228728
28;0,200627682;SSW;220,8076446;0,063665236;SSW;202,5900824;0,023082027;SSW;294,2228728
29;0,208426829;SW;223,9922072;0,076500936;SSW;202,3494284;0,038559738;S;288,3368241
30;0,225506573;SW;226,4282648;0,086560998;SSW;204,8883326;0,050607246;SSW;295,8433942
31;0,222992637;SW;229,0330691;0,096065405;SSW;209,6898649;0,062437784;SSW;205,0386054
