;time;vosaline-3.437535047531128-value;vosaline-12.217730522155752-value;vosaline-25.442398071289052-value;votemper-3.437535047531128-value;votemper-12.217730522155752-value;votemper-25.442398071289062-value
0;25.09.2021 0:30;5.887707233;5.084240437;0;5.598588943;5.917145583;0
1;25.09.2021 1:30;5.895413399;5.082242955;0;5.59471035;5.904375507;0
2;25.09.2021 2:30;5.898545742;5.079943557;0;5.590715885;5.894209852;0
3;25.09.2021 3:30;5.9001441;5.075903343;0;5.58521985;5.881883521;0
4;25.09.2021 4:30;5.9001441;5.075903343;0;5.58521985;5.881883521;0
5;25.09.2021 5:30;5.898877144;5.059597857;0;5.574110031;5.858055545;0
6;25.09.2021 6:30;5.897289753;5.054590931;0;5.559529533;5.844535487;0
7;25.09.2021 7:30;5.895544592;5.059155908;0;5.557595005;5.832405521;0
8;25.09.2021 8:30;5.895544592;5.059155908;0;5.557595005;5.832405521;0
9;25.09.2021 9:30;5.899538175;5.051715374;0;5.570597308;5.815533555;0
10;25.09.2021 10:30;5.903571129;5.048793793;0;5.574142933;5.810852528;0
11;25.09.2021 11:30;5.908712387;5.04581015;0;5.578419585;5.809300423;0
12;25.09.2021 12:30;5.908712387;5.04581015;0;5.578419585;5.809300423;0
13;25.09.2021 13:30;5.918138981;5.044331074;0;5.582838058;5.808042525;0
14;25.09.2021 14:30;5.922319412;5.042774577;0;5.580949305;5.803802013;0
15;25.09.2021 15:30;5.925099373;5.040510313;0;5.57559957;5.795494951;0
16;25.09.2021 16:30;5.925099373;5.040510313;0;5.57559957;5.795494951;0
17;25.09.2021 17:30;5.927152157;5.034323215;0;5.55032753;5.775352015;0
18;25.09.2021 18:30;5.927989483;5.029195739;0;5.551505089;5.759575797;0
19;25.09.2021 19:30;5.929493904;5.023545595;0;5.544944753;5.74284935;0
20;25.09.2021 20:30;5.929493904;5.023545595;0;5.544944753;5.74284935;0
21;25.09.2021 21:30;5.935039925;5.01399231;0;5.543931484;5.715855122;0
22;25.09.2021 22:30;5.942090511;5.009725524;0;5.548485755;5.703845978;0
23;25.09.2021 23:30;5.949025154;5.005403445;0;5.554183483;5.591539288;0
24;26.09.2021 0:30;5.949025154;5.005403445;0;5.554183483;5.591539288;0
25;26.09.2021 1:30;5.951485853;5.001745555;0;5.554511775;5.557445183;0
26;26.09.2021 2:30;5.958425228;5.998353481;0;5.571210851;5.550258541;0
27;26.09.2021 3:30;5.974009037;5.9944911;0;5.575459408;5.531724358;0
28;26.09.2021 4:30;5.974009037;5.9944911;0;5.575459408;5.531724358;0
29;26.09.2021 5:30;5.975553113;5.988515377;0;5.575209545;5.505900288;0
30;26.09.2021 6:30;5.975800991;5.985101223;0;5.574050903;5.594851031;0
31;26.09.2021 7:30;5.974431992;5.982047081;0;5.571355787;5.585950779;0
32;26.09.2021 8:30;5.974431992;5.982047081;0;5.571355787;5.585950779;0
33;26.09.2021 9:30;5.973493099;5.979055835;0;5.557503111;5.579445315;0
34;26.09.2021 10:30;5.974510329;5.979259028;0;5.555720558;5.577345371;0
35;26.09.2021 11:30;5.975877213;5.980789185;0;5.553921928;5.575953974;0
36;26.09.2021 12:30;5.975877213;5.980789185;0;5.553921928;5.575953974;0
37;26.09.2021 13:30;5.982145785;5.985052599;0;5.557274342;5.570055975;0
38;26.09.2021 14:30;5.984550135;5.987288475;0;5.550301552;5.553287735;0
39;26.09.2021 15:30;5.985093998;5.988587379;0;5.540998935;5.554058089;0
40;26.09.2021 16:30;5.985093998;5.988587379;0;5.540998935;5.554058089;0
41;26.09.2021 17:30;5.985451598;5.987805843;0;5.519970417;5.533178329;0
42;26.09.2021 18:30;5.983504908;5.985857487;0;5.507075787;5.520035221;0
43;26.09.2021 19:30;5.981398105;5.983480453;0;5.495757117;5.507719994;0
44;26.09.2021 20:30;5.981398105;5.983480453;0;5.495757117;5.507719994;0
45;26.09.2021 21:30;5.97855953;5.980340481;0;5.480114937;5.49075128;0
46;26.09.2021 22:30;5.97848177;5.979911804;0;5.474342345;5.483957781;0
47;26.09.2021 23:30;5.979327579;5.980550303;0;5.470590591;5.479305744;0
48;27.09.2021 0:30;5.979327579;5.980550303;0;5.470590591;5.479305744;0
49;27.09.2021 1:30;5.982187748;5.983124255;0;5.453851942;5.471923351;0
50;27.09.2021 2:30;5.983572519;5.984490871;0;5.458580494;5.455322422;0
51;27.09.2021 3:30;5.984351535;5.985104084;0;5.45220089;5.459435417;0
52;27.09.2021 4:30;5.984351535;5.985104084;0;5.45220089;5.459435417;0
53;27.09.2021 5:30;5.982730855;5.983447075;0;5.440701952;5.445452141;0
54;27.09.2021 6:30;5.9804039;5.98111105;0;5.435725155;5.44004488;0
55;27.09.2021 7:30;5.977772235;5.978455057;0;5.431319237;5.434855428;0
56;27.09.2021 8:30;5.977772235;5.978455057;0;5.431319237;5.434855428;0
57;27.09.2021 9:30;5.974533558;5.975172043;0;5.425949097;5.429589272;0
58;27.09.2021 10:30;5.974295093;5.974935532;0;5.423357954;5.428189278;0
59;27.09.2021 11:30;5.975325584;5.975975513;0;5.420557535;5.427000523;0
60;27.09.2021 12:30;5.975325584;5.975975513;0;5.420557535;5.427000523;0
61;27.09.2021 13:30;5.979077339;5.979779243;0;5.412890434;5.422107597;0
62;27.09.2021 14:30;5.98115584;5.981911182;0;5.40575354;5.415918755;0
63;27.09.2021 15:30;5.982394218;5.983197212;0;5.398835182;5.40955019;0
64;27.09.2021 16:30;5.982394218;5.983197212;0;5.398835182;5.40955019;0
65;27.09.2021 17:30;5.981412411;5.982339382;0;5.379473585;5.390719414;0
66;27.09.2021 18:30;5.979132552;5.980115891;0;5.355851415;5.377321243;0
67;27.09.2021 19:30;5.975178159;5.977197547;0;5.351534979;5.35320734;0
68;27.09.2021 20:30;5.975178159;5.977197547;0;5.351534979;5.35320734;0
69;27.09.2021 21:30;5.97148037;5.972525073;0;5.328548908;5.340035915;0
70;27.09.2021 22:30;5.970090389;5.971112728;0;5.318055107;5.329128255;0
71;27.09.2021 23:30;5.959915857;5.970925808;0;5.309473515;5.320394993;0
72;28.09.2021 0:30;5.959915857;5.970925808;0;5.309473515;5.320394993;0
73;28.09.2021 1:30;5.971914758;5.972882271;0;5.301703453;5.312283515;0
74;28.09.2021 2:30;5.973254594;5.974220753;0;5.298025508;5.307897091;0
75;28.09.2021 3:30;5.974022388;5.9749855;0;5.293983935;5.30287838;0
76;28.09.2021 4:30;5.974022388;5.9749855;0;5.293983935;5.30287838;0
77;28.09.2021 5:30;5.972755445;5.973858833;0;5.285154747;5.293173313;0
78;28.09.2021 6:30;5.970542431;5.971738815;0;5.281347275;5.287381172;0
79;28.09.2021 7:30;5.957598097;5.958981255;0;5.275155472;5.281527555;0
80;28.09.2021 8:30;5.957598097;5.958981255;0;5.275155472;5.281527555;0
81;28.09.2021 9:30;5.953175297;5.95453871;0;5.258298525;5.273983002;0
82;28.09.2021 10:30;5.951900234;5.953487525;0;5.255051842;5.271505355;0
83;28.09.2021 11:30;5.951945057;5.95353305;0;5.252883185;5.270348072;0
84;28.09.2021 12:30;5.951945057;5.95353305;0;5.252883185;5.270348072;0
85;28.09.2021 13:30;5.954412212;5.955252817;0;5.25091814;5.259550935;0
86;28.09.2021 14:30;5.955092587;5.95817255;0;5.259352584;5.258804073;0
87;28.09.2021 15:30;5.957272758;5.959509737;0;5.255251825;5.255385555;0
88;28.09.2021 16:30;5.957272758;5.959509737;0;5.255251825;5.255385555;0
89;28.09.2021 17:30;5.955940403;5.959717025;0;5.245545854;5.255755352;0
90;28.09.2021 18:30;5.955030193;5.958135357;0;5.235503501;5.248415901;0
91;28.09.2021 19:30;5.952077518;5.955598105;0;5.225270575;5.239043235;0
92;28.09.2021 20:30;5.952077518;5.955598105;0;5.225270575;5.239043235;0
93;28.09.2021 21:30;5.955933094;5.95041441;0;5.208258155;5.22259249;0
94;28.09.2021 22:30;5.952973843;5.95802927;0;5.199321747;5.214745475;0
95;28.09.2021 23:30;5.95101738;5.955521547;0;5.192003727;5.208535525;0
96;29.09.2021 0:30;5.95101738;5.955521547;0;5.192003727;5.208535525;0
97;29.09.2021 1:30;5.949191093;5.955757082;0;5.180875778;5.201750292;0
98;29.09.2021 2:30;5.948543072;5.957523005;0;5.174243927;5.198544502;0
99;29.09.2021 3:30;5.947901249;5.958189011;0;5.157545795;5.194098949;0
100;29.09.2021 4:30;5.947901249;5.958189011;0;5.157545795;5.194098949;0
101;29.09.2021 5:30;5.947259425;5.955241508;0;5.158115387;5.179518835;0
102;29.09.2021 6:30;5.945745872;5.953183551;0;5.15255022;5.157550087;0
103;29.09.2021 7:30;5.944594995;5.949881077;0;5.141730785;5.155053529;0
104;29.09.2021 8:30;5.944594995;5.949881077;0;5.141730785;5.155053529;0
105;29.09.2021 9:30;5.93940115;5.944837093;0;5.10739851;5.13141489;0
106;29.09.2021 10:30;5.93572557;5.943280597;0;5.087001801;5.120440005;0
107;29.09.2021 11:30;5.93484211;5.943021297;0;5.057452921;5.112701893;0
108;29.09.2021 12:30;5.93484211;5.943021297;0;5.057452921;5.112701893;0
109;29.09.2021 13:30;5.933893581;5.945773502;0;5.044977188;5.108314514;0
110;29.09.2021 14:30;5.934754385;5.948082924;0;5.043309212;5.107181549;0
111;29.09.2021 15:30;5.93555118;5.949770927;0;5.043755545;5.104155017;0
112;29.09.2021 16:30;5.93555118;5.949770927;0;5.043755545;5.104155017;0
113;29.09.2021 17:30;5.935380385;5.949730395;0;5.042452812;5.089885712;0
114;29.09.2021 18:30;5.935505884;5.947101115;0;5.041009425;5.075551182;0
115;29.09.2021 19:30;5.935355553;5.943584442;0;5.035781384;5.051081409;0
116;29.09.2021 20:30;5.935355553;5.943584442;0;5.035781384;5.051081409;0
117;29.09.2021 21:30;5.930707455;5.935159524;0;5.01948595;5.035828114;0
118;29.09.2021 22:30;5.9275824;5.931984901;0;5.00971355;5.022350802;0
119;29.09.2021 23:30;5.924752725;5.928427219;0;5.000355197;5.010724545;0
120;30.09.2021 0:30;5.924752725;5.928427219;0;5.000355197;5.010724545;0
121;30.09.2021 1:30;5.920843501;5.923799515;0;4.985315753;4.993275542;0
122;30.09.2021 2:30;5.919542313;5.921870708;0;4.977555752;4.983915805;0
123;30.09.2021 3:30;5.918387413;5.920373917;0;4.959355583;4.974737157;0
124;30.09.2021 4:30;5.918387413;5.920373917;0;4.959355583;4.974737157;0
125;30.09.2021 5:30;5.915288375;5.917733192;0;4.954551597;4.957909107;0
126;30.09.2021 6:30;5.914505571;5.915874481;0;4.945257577;4.947909832;0
127;30.09.2021 7:30;5.91219759;5.913433552;0;4.933971882;4.935798095;0
128;30.09.2021 8:30;5.91219759;5.913433552;0;4.933971882;4.935798095;0
129;30.09.2021 9:30;5.907100577;5.9081707;0;4.913250923;4.915059508;0
130;30.09.2021 10:30;5.904555274;5.905545555;0;4.902135372;4.904951095;0
131;30.09.2021 11:30;5.902880192;5.903888225;0;4.892254829;4.895240307;0
132;30.09.2021 12:30;5.902880192;5.903888225;0;4.892254829;4.895240307;0
133;30.09.2021 13:30;5.902401447;5.903383732;0;4.87825489;4.881441115;0
134;30.09.2021 14:30;5.903020382;5.903997421;0;4.871515274;4.874755395;0
135;30.09.2021 15:30;5.903782845;5.904810429;0;4.854553942;4.857908001;0
136;30.09.2021 16:30;5.903782845;5.904810429;0;4.854553942;4.857908001;0
137;30.09.2021 17:30;5.903491974;5.904545738;0;4.848284245;4.851932049;0
138;30.09.2021 18:30;5.901539803;5.902511255;0;4.835503101;4.839371204;0
139;30.09.2021 19:30;5.898221015;5.899252415;0;4.820514815;4.824448585;0
140;30.09.2021 20:30;5.898221015;5.899252415;0;4.820514815;4.824448585;0
141;30.09.2021 21:30;5.889851584;5.890805198;0;4.79085207;4.794810295;0
142;30.09.2021 22:30;5.884299278;5.885177135;0;4.773428917;4.777452482;0
143;30.09.2021 23:30;5.878970523;5.879793544;0;4.755458773;4.750591155;0
144;01.10.2021 0:30;5.878970523;5.879793544;0;4.755458773;4.750591155;0
145;01.10.2021 1:30;5.871138095;5.871929545;0;4.730923553;4.735111713;0
146;01.10.2021 2:30;5.857497921;5.8582971;0;4.71803235;4.722542753;0
147;01.10.2021 3:30;5.854320755;5.855073204;0;4.70557444;4.710940351;0
148;01.10.2021 4:30;5.854320755;5.855073204;0;4.70557444;4.710940351;0
149;01.10.2021 5:30;5.858911037;5.859712501;0;4.588252449;4.592374229;0
150;01.10.2021 6:30;5.85552454;5.855353297;0;4.577975131;4.581951535;0
151;01.10.2021 7:30;5.851888557;5.852735473;0;4.555372775;4.570571804;0
152;01.10.2021 8:30;5.851888557;5.852735473;0;4.555372775;4.570571804;0
153;01.10.2021 9:30;5.845178504;5.845001525;0;4.543393517;4.548112297;0
154;01.10.2021 10:30;5.841525555;5.842319489;0;4.528828049;4.534145737;0
155;01.10.2021 11:30;5.838459015;5.839170933;0;4.514109515;4.519929314;0
156;01.10.2021 12:30;5.838459015;5.839170933;0;4.514109515;4.519929314;0
157;01.10.2021 13:30;5.835101128;5.835755825;0;4.588554859;4.595891475;0
158;01.10.2021 14:30;5.834313393;5.834975243;0;4.575235771;4.584249495;0
159;01.10.2021 15:30;5.834112544;5.83480072;0;4.555317531;4.573514938;0
160;01.10.2021 16:30;5.834112544;5.83480072;0;4.555317531;4.573514938;0
161;01.10.2021 17:30;5.834091187;5.835042477;0;4.545529355;4.55505897;0
162;01.10.2021 18:30;5.833559172;5.834927559;0;4.532191277;4.543337822;0
163;01.10.2021 19:30;5.832555397;5.834358592;0;4.517347813;4.530005885;0
164;01.10.2021 20:30;5.832555397;5.834358592;0;4.517347813;4.530005885;0
165;01.10.2021 21:30;5.829899311;5.83327055;0;4.48755351;4.504495144;0
166;01.10.2021 22:30;5.828323354;5.833701134;0;4.470010757;4.49055875;0
167;01.10.2021 23:30;5.82554155;5.834417343;0;4.451751723;4.477539539;0
168;02.10.2021 0:30;5.82554155;5.834417343;0;4.451751723;4.477539539;0
169;02.10.2021 1:30;5.823952212;5.837359442;0;4.42203331;4.458038807;0
170;02.10.2021 2:30;5.822895527;5.840287209;0;4.405914234;4.449228754;0
171;02.10.2021 3:30;5.82245779;5.843895912;0;4.39481925;4.441738129;0
172;02.10.2021 4:30;5.82245779;5.843895912;0;4.39481925;4.441738129;0
173;02.10.2021 5:30;5.823035194;5.851032257;0;4.379210472;4.430474758;0
174;02.10.2021 6:30;5.824307442;5.854790211;0;4.372574329;4.423527241;0
175;02.10.2021 7:30;5.825299191;5.857934475;0;4.358525505;4.41595355;0
176;02.10.2021 8:30;5.825299191;5.857934475;0;4.358525505;4.41595355;0
177;02.10.2021 9:30;5.828459753;5.853271713;0;4.357482433;4.402803898;0
178;02.10.2021 10:30;5.827823539;5.857084503;0;4.344755517;4.395579951;0
179;02.10.2021 11:30;5.825575415;5.871135712;0;4.329211235;4.388552555;0
180;02.10.2021 12:30;5.825575415;5.871135712;0;4.329211235;4.388552555;0
181;02.10.2021 13:30;5.825097955;5.877597332;0;4.302102555;4.375435305;0
182;02.10.2021 14:30;5.827907552;5.880240917;0;4.290187835;4.357314815;0
183;02.10.2021 15:30;5.830400457;5.882890224;0;4.281535149;4.359930992;0
184;02.10.2021 16:30;5.830400457;5.882890224;0;4.281535149;4.359930992;0
185;02.10.2021 17:30;5.835838245;5.887030502;0;4.270550728;4.347009559;0
186;02.10.2021 18:30;5.841074457;5.889340878;0;4.257801285;4.339373112;0
187;02.10.2021 19:30;5.84417953;5.891985893;0;4.252729545;4.331535475;0
188;02.10.2021 20:30;5.84417953;5.891985893;0;4.252729545;4.331535475;0
189;02.10.2021 21:30;5.845528125;5.897352219;0;4.248315811;4.317305042;0
190;02.10.2021 22:30;5.843875352;5.900755405;0;4.235744404;4.308585255;0
191;02.10.2021 23:30;5.840994835;5.904137135;0;4.223053455;4.299873829;0
192;03.10.2021 0:30;5.840994835;5.904137135;0;4.223053455;4.299873829;0
193;03.10.2021 1:30;5.834352015;5.909904957;0;4.195828355;4.285547392;0
194;03.10.2021 2:30;5.831044197;5.912745475;0;4.184274573;4.278557913;0
195;03.10.2021 3:30;5.828710555;5.915259351;0;4.174500501;4.272872925;0
196;03.10.2021 4:30;5.828710555;5.915259351;0;4.174500501;4.272872925;0
197;03.10.2021 5:30;5.827498913;5.919053091;0;4.154471149;4.255571594;0
198;03.10.2021 6:30;5.82999754;5.919750227;0;4.15318555;4.251104584;0
199;03.10.2021 7:30;5.835455848;5.918580558;0;4.154544241;4.254920959;0
200;03.10.2021 8:30;5.835455848;5.918580558;0;4.154544241;4.254920959;0
201;03.10.2021 9:30;5.853448858;5.910840511;0;4.171943188;4.235058712;0
202;03.10.2021 10:30;5.8589394;5.90245533;0;4.179783344;4.219250215;0
203;03.10.2021 11:30;5.882352843;5.895524151;0;4.185255481;4.202588558;0
204;03.10.2021 12:30;5.882352843;5.895524151;0;4.185255481;4.202588558;0
205;03.10.2021 13:30;5.891578574;5.894295215;0;4.178887844;4.184135437;0
206;03.10.2021 14:30;5.894035339;5.895885898;0;4.173373599;4.177538054;0
207;03.10.2021 15:30;5.895428108;5.897913455;0;4.159335842;4.173130512;0
208;03.10.2021 16:30;5.895428108;5.897913455;0;4.159335842;4.173130512;0
209;03.10.2021 17:30;5.901572704;5.902757158;0;4.15551079;4.158954849;0
210;03.10.2021 18:30;5.904895782;5.905945301;0;4.1544454;4.157592551;0
211;03.10.2021 19:30;5.908241749;5.909189701;0;4.153293839;4.155273117;0
212;03.10.2021 20:30;5.908241749;5.909189701;0;4.153293839;4.155273117;0
213;03.10.2021 21:30;5.913118839;5.913805438;0;4.150524358;4.153103104;0
214;03.10.2021 22:30;5.914522307;5.915211578;0;4.15575552;4.158297052;0
215;03.10.2021 23:30;5.914991855;5.915493955;0;4.148738384;4.151173115;0
216;04.10.2021 0:30;5.914991855;5.915493955;0;4.148738384;4.151173115;0
217;04.10.2021 1:30;5.913775875;5.914244552;0;4.133549213;4.135855575;0
218;04.10.2021 2:30;5.912395;5.912810802;0;4.124844074;4.127411842;0
219;04.10.2021 3:30;5.911102295;5.911382575;0;4.11775732;4.120221515;0
220;04.10.2021 4:30;5.911102295;5.911382575;0;4.11775732;4.120221515;0
221;04.10.2021 5:30;5.909894943;5.910308351;0;4.10949707;4.112223148;0
222;04.10.2021 6:30;5.909897327;5.910500185;0;4.105515974;4.109828949;0
223;04.10.2021 7:30;5.910219559;5.911418438;0;4.104355755;4.107949734;0
224;04.10.2021 8:30;5.910219559;5.911418438;0;4.104355755;4.107949734;0
225;04.10.2021 9:30;5.910454287;5.913578545;0;4.100095225;4.105407715;0
226;04.10.2021 10:30;5.909578459;5.915009499;0;4.095005512;4.101917257;0
227;04.10.2021 11:30;5.907950415;5.915073799;0;4.08752203;4.095474171;0
228;04.10.2021 12:30;5.907950415;5.915073799;0;4.08752203;4.095474171;0
229;04.10.2021 13:30;5.902995585;5.91729784;0;4.059757475;4.083588259;0
230;04.10.2021 14:30;5.899742125;5.917905331;0;4.059248924;4.075025485;0
231;04.10.2021 15:30;5.895708012;5.918894758;0;4.04939127;4.05925775;0
232;04.10.2021 16:30;5.895708012;5.918894758;0;4.04939127;4.05925775;0
233;04.10.2021 17:30;5.892810345;5.922351374;0;4.033115854;4.050849557;0
234;04.10.2021 18:30;5.891457081;5.925345375;0;4.024570455;4.057557595;0
235;04.10.2021 19:30;5.890477557;5.928783894;0;4.015007973;4.054538727;0
236;04.10.2021 20:30;5.890477557;5.928783894;0;4.015007973;4.054538727;0
237;04.10.2021 21:30;5.888521571;5.934550435;0;3.995593071;4.045782494;0
238;04.10.2021 22:30;5.885530535;5.937232971;0;3.982932091;4.039552824;0
239;04.10.2021 23:30;5.883845329;5.938883305;0;3.957813015;4.030247588;0
240;05.10.2021 0:30;5.883845329;5.938883305;0;3.957813015;4.030247588;0
241;05.10.2021 1:30;5.877511978;5.939085437;0;3.937978505;4.009179592;0
242;05.10.2021 2:30;5.87480545;5.937519073;0;3.922455072;3.99525905;0
243;05.10.2021 3:30;5.87351145;5.935455753;0;3.909905195;3.981529474;0
244;05.10.2021 4:30;5.87351145;5.935455753;0;3.909905195;3.981529474;0
245;05.10.2021 5:30;5.87571907;5.933010578;0;3.897359133;3.952321997;0
246;05.10.2021 6:30;5.878525588;5.933140755;0;3.894721985;3.955205394;0
247;05.10.2021 7:30;5.882007599;5.934281349;0;3.894450903;3.950284481;0
248;05.10.2021 8:30;5.882007599;5.934281349;0;3.894450903;3.950284481;0
249;05.10.2021 9:30;5.887390514;5.938553483;0;3.893830775;3.944584029;0
250;05.10.2021 10:30;5.88957514;5.94117403;0;3.891527789;3.940585454;0
251;05.10.2021 11:30;5.893222332;5.941749095;0;3.889457941;3.933910508;0
252;05.10.2021 12:30;5.893222332;5.941749095;0;3.889457941;3.933910508;0
253;05.10.2021 13:30;5.912884235;5.932491779;0;3.894028425;3.911021948;0
254;05.10.2021 14:30;5.921575582;5.92881918;0;3.893551825;3.899773598;0
255;05.10.2021 15:30;5.925755945;5.928550257;0;3.889750494;3.892484425;0
256;05.10.2021 16:30;5.925755945;5.928550257;0;3.889750494;3.892484425;0
257;05.10.2021 17:30;5.928555151;5.93018198;0;3.88151993;3.88435525;0
258;05.10.2021 18:30;5.930521955;5.931854252;0;3.878274441;3.881378551;0
259;05.10.2021 19:30;5.932491302;5.93355097;0;3.875101328;3.878717422;0
260;05.10.2021 20:30;5.932491302;5.93355097;0;3.875101328;3.878717422;0
261;05.10.2021 21:30;5.93549533;5.935703205;0;3.857558002;3.872054815;0
262;05.10.2021 22:30;5.935059952;5.937528133;0;3.859532595;3.855453018;0
263;05.10.2021 23:30;5.935525417;5.937358379;0;3.848509924;3.855723858;0
264;06.10.2021 0:30;5.935525417;5.937358379;0;3.848509924;3.855723858;0
265;06.10.2021 1:30;5.931531088;5.934447289;0;3.82523942;3.833007574;0
266;06.10.2021 2:30;5.927391529;5.931583405;0;3.811192751;3.818983793;0
267;06.10.2021 3:30;5.921984195;5.928475857;0;3.798025085;3.805139459;0
268;06.10.2021 4:30;5.921984195;5.928475857;0;3.798025085;3.805139459;0
269;06.10.2021 5:30;5.912288555;5.924211502;0;3.780473232;3.790034533;0
270;06.10.2021 6:30;5.910250554;5.923320293;0;3.775555237;3.785248518;0
271;06.10.2021 7:30;5.911957278;5.923825254;0;3.775498152;3.783298959;0
272;06.10.2021 8:30;5.911957278;5.923825254;0;3.775498152;3.783298959;0
273;06.10.2021 9:30;5.915415591;5.927524557;0;3.777551889;3.782827377;0
274;06.10.2021 10:30;5.91718483;5.930394173;0;3.775200357;3.780983585;0
275;06.10.2021 11:30;5.915138549;5.93302393;0;3.758848419;3.775339293;0
276;06.10.2021 12:30;5.915138549;5.93302393;0;3.758848419;3.775339293;0
277;06.10.2021 13:30;5.910051823;5.935825348;0;3.748987198;3.750813235;0
278;06.10.2021 14:30;5.904877553;5.935318874;0;3.734723558;3.749093771;0
279;06.10.2021 15:30;5.899319172;5.935470032;0;3.719913721;3.737137555;0
280;06.10.2021 16:30;5.899319172;5.935470032;0;3.719913721;3.737137555;0
281;06.10.2021 17:30;5.890820025;5.937583105;0;3.595782551;3.720075359;0
282;06.10.2021 18:30;5.887500285;5.939718245;0;3.584145451;3.714010239;0
283;06.10.2021 19:30;5.885400772;5.942888737;0;3.573335744;3.71047153;0
284;06.10.2021 20:30;5.885400772;5.942888737;0;3.573335744;3.71047153;0
285;06.10.2021 21:30;5.883439541;5.950291534;0;3.553977871;3.705721544;0
286;06.10.2021 22:30;5.88219738;5.954599039;0;3.539332533;3.703380345;0
287;06.10.2021 23:30;5.88012743;5.958492279;0;3.520944738;3.597573423;0
288;07.10.2021 0:30;5.88012743;5.958492279;0;3.520944738;3.597573423;0
289;07.10.2021 1:30;5.873574257;5.952225858;0;3.580572128;3.57990303;0
