;time;vosaline-3.437535047531127-value;vosaline-12.217730522155762-value;vosaline-25.442397071279062-value;votemper-3.437535047531127-value;votemper-12.217730522155762-value;votemper-25.442397071279062-value
0;12.10.2018 0:30;16.05004311;16.20209775;19.06200971;1.764120741;2.225305557;2.977306733
1;12.10.2018 1:30;15.99533749;16.16407967;19.02523994;1.747997731;2.233379754;2.979421129
2;12.10.2018 2:30;15.9770155;16.15467216;19.01150794;1.741203451;2.235707045;2.977737196
3;12.10.2018 3:30;15.97247791;16.15735371;19.00762749;1.734573402;2.23576607;2.976765375
4;12.10.2018 4:30;15.97247791;16.15735371;19.00762749;1.734573402;2.23576607;2.976765375
5;12.10.2018 5:30;15.99160004;16.19047119;19.02357717;1.724905753;2.232419967;2.970740673
6;12.10.2018 6:30;16.00747671;16.2135749;19.03915596;1.7195757;2.230197373;2.977473977
7;12.10.2018 7:30;16.01760292;16.23127365;19.05249405;1.712513471;2.229367495;2.97516942
8;12.10.2018 8:30;16.01760292;16.23127365;19.05249405;1.712513471;2.229367495;2.97516942
9;12.10.2018 9:30;16.00644493;16.23493767;19.05714797;1.794712799;2.233074679;2.974647274
10;12.10.2018 10:30;15.97221207;16.22021675;19.0463562;1.773722043;2.23709576;2.976157665
11;12.10.2018 11:30;15.94941707;16.19751357;19.02774537;1.772617175;2.244214057;2.977247404
12;12.10.2018 12:30;15.94941707;16.19751357;19.02774537;1.772617175;2.244214057;2.977247404
13;12.10.2018 13:30;15.79147426;16.15750775;17.99041939;1.752555251;2.253720419;2.970752127
14;12.10.2018 14:30;15.76959267;16.14536275;17.97519674;1.741194477;2.256727354;2.970630159
15;12.10.2018 15:30;15.76112976;16.1460247;17.9695549;1.730151653;2.257413764;2.977762524
16;12.10.2018 16:30;15.76112976;16.1460247;17.9695549;1.730151653;2.257413764;2.977762524
17;12.10.2018 17:30;15.77567329;16.17527534;17.973771;1.710717559;2.253936767;2.973117772
18;12.10.2018 18:30;15.79154625;16.19934745;19.00027657;1.699619055;2.251232147;2.969597293
19;12.10.2018 19:30;15.90365696;16.21993637;19.01574435;1.679577056;2.249612707;2.966936577
20;12.10.2018 20:30;15.90365696;16.21993637;19.01574435;1.679577056;2.249612707;2.966936577
21;12.10.2018 21:30;15.79733927;16.23097755;19.02627945;1.671773106;2.251974721;2.965721971
22;12.10.2018 22:30;15.77670135;16.21977477;19.01752607;1.66072917;2.256477356;2.967167754
23;12.10.2018 23:30;15.74431739;16.19796779;19.00172343;1.647713476;2.262441774;2.969319105
24;13.10.2018 0:30;15.74431739;16.19796779;19.00172343;1.647713476;2.262441774;2.969319105
25;13.10.2018 1:30;15.77919579;16.15559577;17.96276273;1.626036644;2.272793667;2.972722054
26;13.10.2018 2:30;15.74756663;16.13770103;17.94357063;1.614205717;2.277115573;2.973397255
27;13.10.2018 3:30;15.72775776;16.13061142;17.93223;1.60347165;2.279242754;2.97273159
28;13.10.2018 4:30;15.72775776;16.13061142;17.93223;1.60347165;2.279242754;2.97273159
29;13.10.2018 5:30;15.7219696;16.14526557;17.93531227;1.575777236;2.277102397;2.967766347
30;13.10.2018 6:30;15.72753716;16.16250229;17.94639777;1.576137543;2.27573003;2.96613431
31;13.10.2018 7:30;15.73151302;16.17737334;17.95734923;1.565094471;2.273667336;2.963799751
32;13.10.2018 8:30;15.73151302;16.17737334;17.95734923;1.565094471;2.273667336;2.963799751
33;13.10.2018 9:30;15.71765704;16.17525124;17.96665372;1.544744507;2.271564245;2.962764502
34;13.10.2018 10:30;15.69391723;16.17217399;17.95941544;1.535771145;2.270777417;2.963933229
35;13.10.2018 11:30;15.65992732;16.14767927;17.94374374;1.527172016;2.269976377;2.965959072
36;13.10.2018 12:30;15.65992732;16.14767927;17.94374374;1.527172016;2.269976377;2.965959072
37;13.10.2018 13:30;15.59057707;16.09779657;17.90671076;1.517009754;2.266317744;2.969432592
38;13.10.2018 14:30;15.55446147;16.07544799;17.77751737;1.507295536;2.263547136;2.970219374
39;13.10.2018 15:30;15.52767222;16.06420135;17.77704031;1.499372754;2.25960703;2.969644307
40;13.10.2018 16:30;15.52767222;16.06420135;17.77704031;1.499372754;2.25960703;2.969644307
41;13.10.2018 17:30;15.51709652;16.07266235;17.77373566;1.4767505;2.247164477;2.965722799
42;13.10.2018 18:30;15.52700996;16.07632277;17.7973999;1.473131279;2.235729217;2.962725777
43;13.10.2018 19:30;15.54139137;16.09712164;17.91254707;1.473405352;2.221903324;2.960079907
44;13.10.2018 20:30;15.54139137;16.09712164;17.91254707;1.473405352;2.221903324;2.960079907
45;13.10.2018 21:30;15.56572247;16.07793776;17.92677977;1.503560175;2.175736795;2.957994461
46;13.10.2018 22:30;15.57970633;16.05443001;17.92247391;1.539764421;2.151097775;2.957546777
47;13.10.2018 23:30;15.59449291;15.99776745;17.90757315;1.594655991;2.105356693;2.959997792
48;14.10.2018 0:30;15.59449291;15.99776745;17.90757315;1.594655991;2.105356693;2.959997792
49;14.10.2018 1:30;15.65579127;15.74119606;17.77067413;1.75434649;1.971393933;2.962771906
50;14.10.2018 2:30;15.69617607;15.74725437;17.74911919;1.746993704;1.90974769;2.963409901
51;14.10.2018 3:30;15.6929369;15.69932742;17.73165359;1.776346231;1.774667773;2.962261915
52;14.10.2018 4:30;15.6929369;15.69932742;17.73165359;1.776346231;1.774667773;2.962261915
53;14.10.2018 5:30;15.6695375;15.67161746;17.72429314;1.772404695;1.775647067;2.957949637
54;14.10.2018 6:30;15.66747761;15.67017032;17.73327719;1.763742249;1.767655443;2.955047746
55;14.10.2018 7:30;15.6697577;15.67329025;17.74702055;1.751071133;1.757330965;2.9527712
56;14.10.2018 8:30;15.6697577;15.67329025;17.74702055;1.751071133;1.757330965;2.9527712
57;14.10.2018 9:30;15.67045779;15.67690563;17.77359047;1.734927513;1.744766753;2.952261209
58;14.10.2018 10:30;15.66227962;15.67250443;17.77973022;1.730111146;1.74247911;2.953902473
59;14.10.2018 11:30;15.64634227;15.66120434;17.77657166;1.727917457;1.742351317;2.956379414
60;14.10.2018 12:30;15.64634227;15.66120434;17.77657166;1.727917457;1.742351317;2.956379414
61;14.10.2018 13:30;15.60000706;15.63370705;17.75256004;1.722303295;1.746970691;2.960515976
62;14.10.2018 14:30;15.57071509;15.61993599;17.73492661;1.71766212;1.749752562;2.961551179
63;14.10.2018 15:30;15.54740429;15.61201759;17.72059479;1.712177969;1.751777626;2.961095095
64;14.10.2018 16:30;15.54740429;15.61201759;17.72059479;1.712177969;1.751777626;2.961095095
65;14.10.2018 17:30;15.53203773;15.61720697;17.71425476;1.700961733;1.752725506;2.956970227
66;14.10.2018 18:30;15.53766917;15.63202763;17.72252693;1.7940577;1.752404475;2.953573465
67;14.10.2018 19:30;15.54775292;15.6496067;17.73655167;1.776776096;1.752227403;2.950293541
68;14.10.2018 20:30;15.54775292;15.6496067;17.73655167;1.776776096;1.752227403;2.950293541
69;14.10.2018 21:30;15.56467247;15.6762075;17.76155701;1.775477137;1.754057312;2.946743477
70;14.10.2018 22:30;15.56353474;15.67236732;17.76774199;1.769679679;1.756739997;2.946466674
71;14.10.2018 23:30;15.55256462;15.6796236;17.76773672;1.764439106;1.760256553;2.947272301
72;15.10.2018 0:30;15.55256462;15.6796236;17.76773672;1.764439106;1.760256553;2.947272301
73;15.10.2018 1:30;15.51527691;15.65546794;17.74767914;1.756721632;1.765177645;2.94952774
74;15.10.2018 2:30;15.47766994;15.63605499;17.73051672;1.74524045;1.765775496;2.950164317
75;15.10.2018 3:30;15.45744077;15.61792414;17.71501579;1.719977942;1.764773631;2.949797346
76;15.10.2018 4:30;15.45744077;15.61792414;17.71501579;1.719977942;1.764773631;2.949797346
77;15.10.2018 5:30;15.42055607;15.60420322;17.7043232;1.664242764;1.756470466;2.94669795
78;15.10.2018 6:30;15.42092796;15.6019267;17.71022735;1.657290376;1.744769001;2.944133272
79;15.10.2018 7:30;15.44291496;15.59614467;17.7222065;1.676927924;1.725107694;2.941600323
80;15.10.2018 8:30;15.44291496;15.59614467;17.7222065;1.676927924;1.725107694;2.941600323
81;15.10.2018 9:30;15.52715151;15.55734103;17.74496679;1.7406739;1.767592237;2.93762915
82;15.10.2018 10:30;15.54934597;15.55324267;17.74950447;1.749746919;1.753940463;2.937220097
83;15.10.2018 11:30;15.5523901;15.55531025;17.74519957;1.745610714;1.747953342;2.935910702
84;15.10.2018 12:30;15.5523901;15.55531025;17.74519957;1.745610714;1.747953342;2.935910702
85;15.10.2018 13:30;15.54977712;15.55271053;17.7196907;1.737614917;1.741600513;2.933460951
86;15.10.2018 14:30;15.54902172;15.55175509;17.79900551;1.734563727;1.737569451;2.931125402
87;15.10.2018 15:30;15.55195045;15.55453777;17.77996445;1.727919764;1.731959105;2.927169012
88;15.10.2018 16:30;15.55195045;15.55453777;17.77996445;1.727919764;1.731959105;2.927169012
89;15.10.2018 17:30;15.57637024;15.57773072;17.75797407;1.71625495;1.719372392;2.920256753
90;15.10.2018 18:30;15.60095501;15.60346794;17.75763321;1.707607627;1.710756676;2.914791574
91;15.10.2018 19:30;15.62994762;15.63245677;17.76331139;1.699213972;1.702419777;2.909356594
92;15.10.2018 20:30;15.62994762;15.63245677;17.76331139;1.699213972;1.702419777;2.909356594
93;15.10.2018 21:30;15.6771173;15.67999363;17.77190422;1.67196404;1.67609333;2.901970377
94;15.10.2018 22:30;15.69604206;15.69940176;17.79175104;1.673097703;1.677795904;2.799775027
95;15.10.2018 23:30;15.70772552;15.71112633;17.79747009;1.666046143;1.670756936;2.797933411
96;16.10.2018 0:30;15.70772552;15.71112633;17.79747009;1.666046143;1.670756936;2.797933411
97;16.10.2018 1:30;15.71271719;15.71667194;17.79424276;1.655640721;1.660797751;2.799360795
98;16.10.2018 2:30;15.71130657;15.71537971;17.77677667;1.650270224;1.655791779;2.799744272
99;16.10.2018 3:30;15.71104622;15.71477617;17.77790015;1.645596971;1.650697543;2.799553061
100;16.10.2018 4:30;15.71104622;15.71477617;17.77790015;1.645596971;1.650697543;2.799553061
101;16.10.2018 5:30;15.72094154;15.72477213;17.77397672;1.635730779;1.64126277;2.79729166
102;16.10.2018 6:30;15.73459716;15.73940076;17.77077651;1.629552741;1.635767715;2.795146607
103;16.10.2018 7:30;15.75316143;15.75926675;17.79463377;1.62174499;1.629962921;2.79277935
