;time;vosaline-3.437535047531128-value;vosaline-12.217730522155762-value;vosaline-25.442398071289062-value;votemper-3.437535047531128-value;votemper-12.217730522155762-value;votemper-25.442398071289062-value
0;13.10.2020 0:30;5.84190464;0;0;2.259125452;0;0
1;13.10.2020 1:30;5.84022665;0;0;2.238759293;0;0
2;13.10.2020 2:30;5.839295864;0;0;2.221910238;0;0
3;13.10.2020 3:30;5.838666439;0;0;2.202375504;0;0
4;13.10.2020 4:30;5.838666439;0;0;2.202375504;0;0
5;13.10.2020 5:30;5.83856678;0;0;2.181455854;0;0
6;13.10.2020 6:30;5.838673592;0;0;2.170845939;0;0
7;13.10.2020 7:30;5.838910103;0;0;2.152053122;0;0
8;13.10.2020 8:30;5.838910103;0;0;2.152053122;0;0
9;13.10.2020 9:30;5.838734627;0;0;2.141917944;0;0
10;13.10.2020 10:30;5.838148594;0;0;2.125533955;0;0
11;13.10.2020 11:30;5.837316036;0;0;2.108555897;0;0
12;13.10.2020 12:30;5.837316036;0;0;2.108555897;0;0
13;13.10.2020 13:30;5.835200787;0;0;2.074013472;0;0
14;13.10.2020 14:30;5.833930969;0;0;2.052313805;0;0
15;13.10.2020 15:30;5.832828045;0;0;2.031571855;0;0
16;13.10.2020 16:30;5.832828045;0;0;2.031571855;0;0
17;13.10.2020 17:30;5.831515789;0;0;1.99804451;0;0
18;13.10.2020 18:30;5.831035137;0;0;1.98015417;0;0
19;13.10.2020 19:30;5.830556393;0;0;1.952525202;0;0
20;13.10.2020 20:30;5.830556393;0;0;1.952525202;0;0
21;13.10.2020 21:30;5.829066277;0;0;1.928591847;0;0
22;13.10.2020 22:30;5.82750845;0;0;1.905825138;0;0
23;13.10.2020 23:30;5.825310707;0;0;1.880289793;0;0
24;14.10.2020 0:30;5.825310707;0;0;1.880289793;0;0
25;14.10.2020 1:30;5.820546627;0;0;1.83418252;0;0
26;14.10.2020 2:30;5.817911148;0;0;1.810218215;0;0
27;14.10.2020 3:30;5.815675259;0;0;1.790347219;0;0
28;14.10.2020 4:30;5.815675259;0;0;1.790347219;0;0
29;14.10.2020 5:30;5.81325531;0;0;1.759575788;0;0
30;14.10.2020 6:30;5.812774181;0;0;1.755524881;0;0
31;14.10.2020 7:30;5.812646866;0;0;1.753483047;0;0
32;14.10.2020 8:30;5.812646866;0;0;1.753483047;0;0
33;14.10.2020 9:30;5.812955856;0;0;1.759752274;0;0
34;14.10.2020 10:30;5.814084053;0;0;1.750983348;0;0
35;14.10.2020 11:30;5.81619978;0;0;1.75583259;0;0
36;14.10.2020 12:30;5.81619978;0;0;1.75583259;0;0
37;14.10.2020 13:30;5.823725224;0;0;1.80132555;0;0
38;14.10.2020 14:30;5.827218533;0;0;1.818004012;0;0
39;14.10.2020 15:30;5.828186989;0;0;1.818923115;0;0
40;14.10.2020 16:30;5.828186989;0;0;1.818923115;0;0
41;14.10.2020 17:30;5.827765942;0;0;1.805054903;0;0
42;14.10.2020 18:30;5.827381611;0;0;1.802792558;0;0
43;14.10.2020 19:30;5.827348232;0;0;1.793995251;0;0
44;14.10.2020 20:30;5.827348232;0;0;1.793995251;0;0
45;14.10.2020 21:30;5.826978683;0;0;1.77399528;0;0
46;14.10.2020 22:30;5.826214314;0;0;1.759590404;0;0
47;14.10.2020 23:30;5.824838638;0;0;1.742994547;0;0
48;15.10.2020 0:30;5.824838638;0;0;1.742994547;0;0
49;15.10.2020 1:30;5.820931911;0;0;1.710007905;0;0
50;15.10.2020 2:30;5.818148136;0;0;1.590981388;0;0
51;15.10.2020 3:30;5.815389633;0;0;1.573835278;0;0
52;15.10.2020 4:30;5.815389633;0;0;1.573835278;0;0
53;15.10.2020 5:30;5.811614037;0;0;1.553951525;0;0
54;15.10.2020 6:30;5.810461521;0;0;1.550145888;0;0
55;15.10.2020 7:30;5.809544086;0;0;1.548300052;0;0
56;15.10.2020 8:30;5.809544086;0;0;1.548300052;0;0
57;15.10.2020 9:30;5.808089256;0;0;1.544553095;0;0
58;15.10.2020 10:30;5.807232857;0;0;1.539138222;0;0
59;15.10.2020 11:30;5.805696964;0;0;1.530152105;0;0
60;15.10.2020 12:30;5.805696964;0;0;1.530152105;0;0
61;15.10.2020 13:30;5.802236557;0;0;1.507407451;0;0
62;15.10.2020 14:30;5.80000782;0;0;1.592728972;0;0
63;15.10.2020 15:30;5.797860146;0;0;1.579725742;0;0
64;15.10.2020 16:30;5.797860146;0;0;1.579725742;0;0
65;15.10.2020 17:30;5.794745445;0;0;1.554015223;0;0
66;15.10.2020 18:30;5.793930054;0;0;1.553755158;0;0
67;15.10.2020 19:30;5.793499947;0;0;1.555355195;0;0
68;15.10.2020 20:30;5.793499947;0;0;1.555355195;0;0
69;15.10.2020 21:30;5.794163704;0;0;1.557802905;0;0
70;15.10.2020 22:30;5.794426441;0;0;1.558459157;0;0
71;15.10.2020 23:30;5.794374943;0;0;1.558333258;0;0
72;16.10.2020 0:30;5.794374943;0;0;1.558333258;0;0
73;16.10.2020 1:30;5.793397903;0;0;1.557475438;0;0
74;16.10.2020 2:30;5.792606354;0;0;1.555194855;0;0
75;16.10.2020 3:30;5.791572571;0;0;1.550891042;0;0
76;16.10.2020 4:30;5.791572571;0;0;1.550891042;0;0
77;16.10.2020 5:30;5.789743423;0;0;1.529134274;0;0
78;16.10.2020 6:30;5.790051937;0;0;1.518442035;0;0
