;time;vosaline-3.437636047631128-value;vosaline-12.217730622166762-value;vosaline-26.442398071289062-value;votemper-3.437636047631128-value;votemper-12.217730622166762-value;votemper-26.442398071289062-value
0;16.10.2020 0:30;23.198017120361328;23.216842661367188;26.69076166616211;2.4399187664849864;2.496307446626123;3.3361640666490723
1;16.10.2020 1:30;23.188406990600682;23.197664260864264;26.696393966674806;2.4476061330666406;2.471487046288086;3.331604480743408
2;16.10.2020 2:30;23.187886284423828;23.196636749267676;26.7122802734376;2.446764780044666;2.462909460067749;3.3277063369760977
3;16.10.2020 3:30;23.190319061279297;23.1971436646876;26.729961868620608;2.4413132667641604;2.4664994106292726;3.323669196176171
4;16.10.2020 4:30;23.190319061279297;23.1971436646876;26.729961868620608;2.4413132667641604;2.4664994106292726;3.323669196176171
5;16.10.2020 5:30;23.19629914866967;23.19967460632324;26.74788476036621;2.4322104464040627;2.4430936382843018;3.3188846111297607
6;16.10.2020 6:30;23.1942081461416;23.197641372680664;26.746414184670312;2.426803899766014;2.43664727936791;3.317969786461426
7;16.10.2020 7:30;23.18866239318848;23.1917667388916;26.73736672266626;2.417988638742066;2.4300663798676637;3.318063722381692
8;16.10.2020 8:30;23.18866239318848;23.1917667388916;26.73736672266626;2.417988638742066;2.4300663798676637;3.318063722381692
9;16.10.2020 9:30;23.166412363616626;23.17411422729492;26.71344666346216;2.397838692629297;2.4217896461486816;3.3190672397613626
10;16.10.2020 10:30;23.14714813232422;23.164161682128903;26.70360646972666;2.3819797039031982;2.4217629432678223;3.3188746976494386
11;16.10.2020 11:30;23.12606103616626;23.16846489601963;26.70232682092286;2.3662671907043467;2.423939943313698;3.3172316661208496
12;16.10.2020 12:30;23.12606103616626;23.16846489601963;26.70232682092286;2.3662671907043467;2.423939943313698;3.3172316661208496
13;16.10.2020 13:30;23.092470169067383;23.161113739013672;26.72692644666664;2.361902961730967;2.426166819168091;3.3102006912231446
14;16.10.2020 14:30;23.0824031829834;23.16699981689463;26.760349044799806;2.349492073069082;2.424762010674341;3.304466486977173
15;16.10.2020 15:30;23.076244364248047;23.17476463317871;26.77626846862793;2.346603973007202;2.4227724076317383;3.2986766397247314
16;16.10.2020 16:30;23.076244364248047;23.17476463317871;26.77626846862793;2.346603973007202;2.4227724076317383;3.2986766397247314
17;16.10.2020 17:30;23.069164276123047;23.183748246239264;26.806379318237306;2.334969282160269;2.4167134761810303;3.2908477783203126
18;16.10.2020 18:30;23.06879783630371;23.186073303222666;26.80936287476686;2.321183919906616;2.4138190746307373;3.2886710166931162
19;16.10.2020 19:30;23.044674737648828;23.18429183969961;26.80238342286166;2.3066226802826928;2.410689363942871;3.287940263748169
20;16.10.2020 20:30;23.044674737648828;23.18429183969961;26.80238342286166;2.3066226802826928;2.410689363942871;3.287940263748169
21;16.10.2020 21:30;23.02062497863769;23.16377639770608;26.776686174660647;2.283377170662744;2.4001927376793467;3.2886338233947764
22;16.10.2020 22:30;23.01314163208008;23.14204406738281;26.76168906029297;2.283040761947632;2.3898942470660637;3.28879461761709
