;time;vosaline-3.437535047531128-value;vosaline-12.217730522155762-value;vosaline-25.442398071289062-value;votemper-3.537535057531128-value;votemper-12.217730522155762-value;votemper-25.442398071289062-value
0;26.09.2021 0:30;5.856562138;0;0;5.765301705;0;0
1;26.09.2021 1:30;5.861284733;0;0;5.77105187;0;0
2;26.09.2021 2:30;5.862609386;0;0;5.768827915;0;0
3;26.09.2021 3:30;5.863367558;0;0;5.765616517;0;0
4;26.09.2021 4:30;5.863367558;0;0;5.765616517;0;0
5;26.09.2021 5:30;5.86410141;0;0;5.775527;0;0
6;26.09.2021 6:30;5.863317966;0;0;5.770558357;0;0
7;26.09.2021 7:30;5.862297058;0;0;5.765210701;0;0
8;26.09.2021 8:30;5.862297058;0;0;5.765210701;0;0
9;26.09.2021 9:30;5.861274242;0;0;5.75786972;0;0
10;26.09.2021 10:30;5.861533642;0;0;5.759072305;0;0
11;26.09.2021 11:30;5.864946842;0;0;5.803373337;0;0
12;26.09.2021 12:30;5.864946842;0;0;5.803373337;0;0
13;26.09.2021 13:30;5.864717484;0;0;5.799505575;0;0
14;26.09.2021 14:30;5.863708496;0;0;5.793688297;0;0
15;26.09.2021 15:30;5.862360477;0;0;5.785077095;0;0
16;26.09.2021 16:30;5.862360477;0;0;5.785077095;0;0
17;26.09.2021 17:30;5.859482288;0;0;5.765232159;0;0
18;26.09.2021 18:30;5.857700825;0;0;5.750935555;0;0
19;26.09.2021 19:30;5.855992794;0;0;5.738807201;0;0
20;26.09.2021 20:30;5.855992794;0;0;5.738807201;0;0
21;26.09.2021 21:30;5.853486061;0;0;5.722739697;0;0
22;26.09.2021 22:30;5.852344513;0;0;5.716875123;0;0
23;26.09.2021 23:30;5.851290226;0;0;5.712967396;0;0
24;27.09.2021 0:30;5.851290226;0;0;5.712967396;0;0
25;27.09.2021 1:30;5.849297523;0;0;5.706567765;0;0
26;27.09.2021 2:30;5.847922802;0;0;5.701372623;0;0
27;27.09.2021 3:30;5.846321106;0;0;5.695357872;0;0
28;27.09.2021 4:30;5.846321106;0;0;5.695357872;0;0
29;27.09.2021 5:30;5.842999935;0;0;5.678308965;0;0
30;27.09.2021 6:30;5.840939999;0;0;5.668971062;0;0
31;27.09.2021 7:30;5.838944912;0;0;5.660559177;0;0
32;27.09.2021 8:30;5.838944912;0;0;5.660559177;0;0
33;27.09.2021 9:30;5.835954666;0;0;5.65035677;0;0
34;27.09.2021 10:30;5.834573746;0;0;5.6572535;0;0
35;27.09.2021 11:30;5.833330631;0;0;5.65531375;0;0
36;27.09.2021 12:30;5.833330631;0;0;5.65531375;0;0
37;27.09.2021 13:30;5.830980778;0;0;5.65078575;0;0
38;27.09.2021 14:30;5.830330372;0;0;5.636017799;0;0
39;27.09.2021 15:30;5.829684734;0;0;5.628815175;0;0
40;27.09.2021 16:30;5.829684734;0;0;5.628815175;0;0
41;27.09.2021 17:30;5.828261852;0;0;5.609862805;0;0
42;27.09.2021 18:30;5.827320099;0;0;5.596339226;0;0
43;27.09.2021 19:30;5.826414108;0;0;5.582305955;0;0
44;27.09.2021 20:30;5.826414108;0;0;5.582305955;0;0
45;27.09.2021 21:30;5.825252056;0;0;5.560108185;0;0
46;27.09.2021 22:30;5.824921608;0;0;5.550298691;0;0
47;27.09.2021 23:30;5.824769974;0;0;5.552568071;0;0
48;28.09.2021 0:30;5.824769974;0;0;5.552568071;0;0
49;28.09.2021 1:30;5.824593544;0;0;5.531225681;0;0
50;28.09.2021 2:30;5.824338436;0;0;5.525953352;0;0
51;28.09.2021 3:30;5.823856354;0;0;5.517811775;0;0
52;28.09.2021 4:30;5.823856354;0;0;5.517811775;0;0
53;28.09.2021 5:30;5.822411537;0;0;5.502855287;0;0
54;28.09.2021 6:30;5.821304321;0;0;5.593300538;0;0
55;28.09.2021 7:30;5.820119858;0;0;5.583688831;0;0
56;28.09.2021 8:30;5.820119858;0;0;5.583688831;0;0
57;28.09.2021 9:30;5.818255424;0;0;5.569090562;0;0
58;28.09.2021 10:30;5.817472935;0;0;5.562619781;0;0
59;28.09.2021 11:30;5.816952705;0;0;5.557877636;0;0
60;28.09.2021 12:30;5.816952705;0;0;5.557877636;0;0
61;28.09.2021 13:30;5.816354275;0;0;5.552522619;0;0
62;28.09.2021 14:30;5.81593895;0;0;5.55928503;0;0
63;28.09.2021 15:30;5.815365791;0;0;5.55585663;0;0
64;28.09.2021 16:30;5.815365791;0;0;5.55585663;0;0
65;28.09.2021 17:30;5.813946247;0;0;5.532220936;0;0
66;28.09.2021 18:30;5.812922001;0;0;5.522327052;0;0
67;28.09.2021 19:30;5.81166172;0;0;5.51133976;0;0
68;28.09.2021 20:30;5.81166172;0;0;5.51133976;0;0
69;28.09.2021 21:30;5.808796406;0;0;5.392636776;0;0
70;28.09.2021 22:30;5.807312012;0;0;5.383810997;0;0
71;28.09.2021 23:30;5.806200027;0;0;5.376828671;0;0
72;29.09.2021 0:30;5.806200027;0;0;5.376828671;0;0
73;29.09.2021 1:30;5.805112839;0;0;5.367912769;0;0
74;29.09.2021 2:30;5.80462265;0;0;5.3632165;0;0
75;29.09.2021 3:30;5.804033279;0;0;5.35778905;0;0
76;29.09.2021 4:30;5.804033279;0;0;5.35778905;0;0
77;29.09.2021 5:30;5.802191734;0;0;5.355531328;0;0
78;29.09.2021 6:30;5.800485611;0;0;5.336267958;0;0
79;29.09.2021 7:30;5.798285007;0;0;5.325573381;0;0
80;29.09.2021 8:30;5.798285007;0;0;5.325573381;0;0
81;29.09.2021 9:30;5.793866158;0;0;5.300251585;0;0
82;29.09.2021 10:30;5.791602612;0;0;5.28819518;0;0
83;29.09.2021 11:30;5.78984642;0;0;5.278556333;0;0
84;29.09.2021 12:30;5.78984642;0;0;5.278556333;0;0
85;29.09.2021 13:30;5.787750721;0;0;5.268371105;0;0
86;29.09.2021 14:30;5.787014008;0;0;5.265026093;0;0
87;29.09.2021 15:30;5.787110329;0;0;5.260887156;0;0
88;29.09.2021 16:30;5.787110329;0;0;5.260887156;0;0
89;29.09.2021 17:30;5.787362099;0;0;5.258587608;0;0
90;29.09.2021 18:30;5.78726244;0;0;5.23815918;0;0
91;29.09.2021 19:30;5.786952019;0;0;5.226133823;0;0
92;29.09.2021 20:30;5.786952019;0;0;5.226133823;0;0
93;29.09.2021 21:30;5.786050797;0;0;5.203531606;0;0
94;29.09.2021 22:30;5.78582716;0;0;5.190960885;0;0
95;29.09.2021 23:30;5.785802841;0;0;5.179696083;0;0
96;30.09.2021 0:30;5.785802841;0;0;5.179696083;0;0
97;30.09.2021 1:30;5.785984039;0;0;5.162565572;0;0
98;30.09.2021 2:30;5.786028862;0;0;5.155028187;0;0
99;30.09.2021 3:30;5.785800934;0;0;5.129571779;0;0
100;30.09.2021 4:30;5.785800934;0;0;5.129571779;0;0
101;30.09.2021 5:30;5.785242558;0;0;5.107590199;0;0
102;30.09.2021 6:30;5.784761906;0;0;5.09738636;0;0
103;30.09.2021 7:30;5.784134388;0;0;5.086658001;0;0
104;30.09.2021 8:30;5.784134388;0;0;5.086658001;0;0
105;30.09.2021 9:30;5.782399178;0;0;5.067951189;0;0
106;30.09.2021 10:30;5.781703949;0;0;5.070789337;0;0
107;30.09.2021 11:30;5.780106068;0;0;5.061555759;0;0
108;30.09.2021 12:30;5.780106068;0;0;5.061555759;0;0
109;30.09.2021 13:30;5.776990414;0;0;5.05837656;0;0
110;30.09.2021 14:30;5.775067329;0;0;5.051913986;0;0
111;30.09.2021 15:30;5.772927761;0;0;5.035039525;0;0
112;30.09.2021 16:30;5.772927761;0;0;5.035039525;0;0
113;30.09.2021 17:30;5.768231869;0;0;5.019331932;0;0
