,time,P_Spd_3m,P_Dir_3m,P_Spd_12m,P_Dir_12m,P_Spd_25m,P_Dir_25m,P_Spd_47m,P_Dir_47m
803,2018-11-24 05:00:00,0.0,0.0,18.533333333333335,236.38333333333338,14.111904761904762,304.1,20.605,315.5883333333333
804,2018-11-24 06:00:00,0.0,0.0,17.670833333333334,151.5,16.17857142857143,164.09047619047618,18.15,335.46833333333336
805,2018-11-24 07:00:00,0.0,0.0,17.2125,84.55833333333332,15.366666666666665,71.58333333333333,15.406666666666666,305.1616666666667
806,2018-11-24 08:00:00,0.0,0.0,17.545833333333334,92.36250000000001,12.819047619047621,54.959523809523816,10.698333333333332,147.34499999999997
807,2018-11-24 09:00:00,0.0,0.0,14.05,103.85833333333333,10.96190476190476,37.68809523809524,7.4733333333333345,239.63666666666668
808,2018-11-24 10:00:00,0.0,0.0,12.3,203.00833333333333,9.223809523809525,229.80476190476193,5.3533333333333335,183.90833333333336
809,2018-11-24 11:00:00,0.0,0.0,13.404166666666667,166.94166666666666,8.295238095238096,205.03809523809522,4.925,106.69000000000001
810,2018-11-24 12:00:00,0.0,0.0,13.9,190.43333333333334,8.111904761904762,216.70714285714283,3.396666666666666,189.95333333333332
811,2018-11-24 13:00:00,0.0,0.0,11.304166666666665,208.98749999999998,7.5547619047619055,239.85238095238097,5.558333333333334,290.86
812,2018-11-24 14:00:00,0.0,0.0,10.291666666666668,244.60416666666669,7.911904761904762,265.56190476190477,8.166666666666668,298.0233333333333
813,2018-11-24 15:00:00,0.0,0.0,11.537500000000001,224.38333333333333,8.519047619047619,299.7119047619048,11.783333333333333,283.76
814,2018-11-24 16:00:00,0.0,0.0,16.625,118.97083333333335,10.861904761904762,220.7547619047619,12.713333333333335,283.5566666666667
815,2018-11-24 17:00:00,0.0,0.0,17.095833333333335,76.2125,12.469047619047618,35.98095238095238,12.598333333333333,86.64999999999999
816,2018-11-24 18:00:00,0.0,0.0,18.233333333333334,77.14166666666667,12.238095238095235,42.55,12.721666666666668,20.82
817,2018-11-24 19:00:00,0.0,0.0,19.275,114.17916666666666,14.492857142857144,80.42619047619048,9.071666666666669,46.95
818,2018-11-24 20:00:00,0.0,0.0,16.754166666666666,148.5375,10.116666666666665,114.10000000000002,4.126666666666667,120.57666666666667
819,2018-11-24 21:00:00,0.0,0.0,15.237499999999999,170.1833333333333,7.680952380952382,127.34285714285714,4.465000000000001,228.85
820,2018-11-24 22:00:00,0.0,0.0,13.454166666666666,160.59583333333333,5.461904761904762,148.26428571428573,5.63,271.9666666666667
821,2018-11-24 23:00:00,0.0,0.0,13.445833333333335,130.01666666666665,4.9071428571428575,93.10238095238095,7.588333333333334,247.325
822,2018-11-25 00:00:00,0.0,0.0,13.670833333333334,93.2875,5.809523809523809,112.71190476190476,6.658333333333333,186.03833333333333
823,2018-11-25 01:00:00,0.0,0.0,14.624999999999998,248.13333333333333,7.53095238095238,285.62857142857143,5.92,106.64666666666668
