,time,P_Spd_3m,P_Dir_3m,P_Spd_12m,P_Dir_12m,P_Spd_25m,P_Dir_25m,P_Spd_47m,P_Dir_47m
1518,2020-12-20 03:00:00,14.959999999999999,236.61999999999998,6.07,132.01,5.6000000000000005,75.97714285714285,0.0,0.0
1519,2020-12-20 04:00:00,10.0,120.22857142857143,7.039285714285714,79.4357142857143,7.66530612244898,65.83469387755102,0.0,0.0
1520,2020-12-20 05:00:00,11.2,144.95999999999998,8.72,76.095,7.954285714285713,70.73428571428572,0.0,0.0
1521,2020-12-20 06:00:00,19.685714285714287,184.87142857142857,7.635714285714286,91.83928571428572,4.959183673469387,100.00816326530615,0.0,0.0
1522,2020-12-20 07:00:00,14.539999999999997,181.02,9.45,89.89499999999998,4.531428571428571,65.56,0.0,0.0
1523,2020-12-20 08:00:00,11.5,234.29999999999998,8.05,111.63571428571429,3.359183673469388,182.36326530612243,0.0,0.0
1524,2020-12-20 09:00:00,15.540000000000001,147.18,11.26,229.515,4.5200000000000005,239.97714285714287,0.0,0.0
1525,2020-12-20 10:00:00,22.014285714285712,207.95714285714286,9.253571428571428,228.09285714285713,5.995918367346939,279.6775510204081,0.0,0.0
1526,2020-12-20 11:00:00,32.339999999999996,217.45999999999998,15.264999999999999,230.81499999999997,8.734285714285715,261.2114285714286,0.0,0.0
1527,2020-12-20 12:00:00,18.62857142857143,233.0142857142857,11.67142857142857,245.35714285714286,8.093877551020409,255.66734693877547,0.0,0.0
1528,2020-12-20 13:00:00,12.24,269.7,7.545,290.30999999999995,5.3428571428571425,261.8171428571428,0.0,0.0
1529,2020-12-20 14:00:00,16.52857142857143,242.28571428571428,8.214285714285714,257.66785714285714,4.330612244897959,225.3244897959184,0.0,0.0
1530,2020-12-20 15:00:00,14.219999999999999,203.35999999999999,3.66,249.395,3.182857142857143,125.09714285714286,0.0,0.0
1531,2020-12-20 16:00:00,16.385714285714283,197.87142857142857,5.328571428571429,118.99642857142857,4.965306122448979,102.44489795918366,0.0,0.0
