,time,P_Spd_3m,P_Dir_3m,P_Spd_12m,P_Dir_12m,P_Spd_25m,P_Dir_25m,P_Spd_47m,P_Dir_47m
495,2019-10-31 11:00:00,19.4,248.44,13.203999999999999,201.74,17.94666666666667,313.20666666666665,16.32,287.2145454545455
496,2019-10-31 12:00:00,13.614285714285714,248.64285714285714,11.017142857142858,229.26857142857142,17.89047619047619,258.2,17.51818181818182,136.44415584415583
497,2019-10-31 13:00:00,13.780000000000001,249.94,14.816000000000003,264.316,19.679999999999996,169.12333333333333,20.11090909090909,33.04909090909091
498,2019-10-31 14:00:00,18.428571428571427,275.40000000000003,16.511428571428574,293.6828571428572,21.00238095238095,172.1952380952381,20.06883116883117,60.527272727272724
499,2019-10-31 15:00:00,18.84,284.26,17.516,310.932,19.793333333333333,168.56666666666666,19.983636363636364,86.03454545454547
500,2019-10-31 16:00:00,16.32857142857143,310.0142857142857,17.665714285714287,320.98571428571427,18.090476190476192,158.29761904761907,20.010389610389613,117.59610389610388
501,2019-10-31 17:00:00,12.08,309.38,17.083999999999996,39.772000000000006,18.49,98.67333333333333,20.023636363636363,152.08909090909094
502,2019-10-31 18:00:00,16.52857142857143,198.9,18.90285714285714,35.537142857142854,19.483333333333334,127.51904761904761,20.461038961038955,182.4766233766234
503,2019-10-31 19:00:00,11.379999999999999,62.7,18.104,73.52000000000001,18.926666666666666,148.17333333333332,20.73272727272727,216.36363636363637
504,2019-10-31 20:00:00,6.871428571428572,145.45714285714286,16.84,115.68857142857141,17.388095238095236,177.7404761904762,19.903896103896106,243.32467532467533
505,2019-10-31 21:00:00,9.7,147.48,17.339999999999996,153.684,16.723333333333336,213.0566666666667,16.82,276.9927272727273
506,2019-10-31 22:00:00,13.342857142857143,210.74285714285716,19.005714285714284,172.4542857142857,19.67142857142857,246.17857142857142,17.410389610389608,312.4987012987013
507,2019-10-31 23:00:00,11.440000000000001,227.0,17.016,200.10000000000002,20.483333333333334,272.7,19.656363636363636,334.3636363636364
508,2019-11-01 00:00:00,18.114285714285717,242.0,20.32,245.35428571428574,24.32142857142857,296.447619047619,20.658441558441563,162.4948051948052
509,2019-11-01 01:00:00,19.52,269.8,23.204,271.704,27.13,226.71000000000004,20.476363636363637,31.892727272727267
510,2019-11-01 02:00:00,23.8,298.7142857142857,25.954285714285714,303.33142857142855,27.952380952380953,187.03571428571425,18.314285714285713,48.84935064935065
511,2019-11-01 03:00:00,20.720000000000002,308.58000000000004,25.644,329.908,26.45,168.3133333333333,15.940000000000003,79.31818181818181
512,2019-11-01 04:00:00,17.685714285714287,347.3285714285715,23.55142857142857,272.5314285714286,21.004761904761903,132.23333333333332,13.633766233766238,117.54155844155842
513,2019-11-01 05:00:00,11.58,41.9,19.755999999999997,18.412,16.73,94.19333333333333,12.003636363636362,157.98181818181817
514,2019-11-01 06:00:00,10.414285714285715,145.78571428571428,16.805714285714284,35.12,15.326190476190476,126.91190476190475,12.368831168831168,191.5
515,2019-11-01 07:00:00,6.76,194.3,12.943999999999999,61.760000000000005,15.946666666666665,149.45000000000002,14.429090909090911,227.92
516,2019-11-01 08:00:00,8.585714285714285,221.5,9.008571428571429,103.62285714285716,14.997619047619049,179.7142857142857,15.090909090909093,254.98441558441556
517,2019-11-01 09:00:00,12.4,254.71999999999997,6.760000000000001,166.196,14.423333333333334,223.45333333333335,13.889090909090912,285.0254545454546
518,2019-11-01 10:00:00,13.585714285714287,250.68571428571428,7.968571428571428,219.2542857142857,14.861904761904762,246.3404761904762,15.883116883116884,314.9649350649351
519,2019-11-01 11:00:00,12.5,265.03999999999996,9.943999999999999,259.38800000000003,16.53,275.42,17.996363636363636,286.46
520,2019-11-01 12:00:00,15.028571428571428,287.31428571428575,10.565714285714288,274.7342857142857,17.385714285714286,289.2690476190476,18.725974025974025,106.51038961038962
521,2019-11-01 13:00:00,9.76,328.3,11.687999999999999,293.20400000000006,19.260000000000005,225.34,20.334545454545456,28.0
522,2019-11-01 14:00:00,8.971428571428572,299.34285714285716,12.679999999999998,274.75428571428574,21.633333333333336,141.01666666666668,20.27922077922078,53.127272727272725
523,2019-11-01 15:00:00,7.959999999999999,90.52000000000001,13.368,239.6,22.53,143.0533333333333,17.772727272727273,79.81818181818181
524,2019-11-01 16:00:00,10.685714285714285,32.285714285714285,15.0,175.24285714285716,21.74047619047619,117.13571428571429,16.545454545454547,109.43116883116885
525,2019-11-01 17:00:00,13.559999999999999,71.0,15.036000000000001,132.108,19.34,83.58999999999999,15.470909090909089,137.33999999999997
526,2019-11-01 18:00:00,14.157142857142857,92.0,16.50857142857143,71.38571428571429,17.34285714285714,120.1952380952381,14.180519480519479,167.01948051948054
527,2019-11-01 19:00:00,13.14,105.94000000000001,18.344,92.548,16.886666666666663,153.39333333333335,12.3,199.3909090909091
528,2019-11-01 20:00:00,9.685714285714285,122.3,17.545714285714283,124.22857142857143,18.39047619047619,187.30238095238096,11.833766233766234,231.5831168831169
529,2019-11-01 21:00:00,10.2,220.8,16.028,154.956,19.76,214.46333333333334,11.014545454545456,259.67272727272723
530,2019-11-01 22:00:00,9.285714285714286,233.92857142857142,16.445714285714285,200.57999999999998,21.314285714285717,245.80238095238096,10.897402597402598,297.92857142857144
531,2019-11-01 23:00:00,11.040000000000001,276.58000000000004,17.688,237.892,21.48333333333333,276.15,11.712727272727273,335.68545454545455
532,2019-11-02 00:00:00,18.52857142857143,285.8285714285714,20.5,262.5885714285714,23.96666666666667,286.252380952381,14.07272727272727,172.21428571428572
533,2019-11-02 01:00:00,23.44,300.7,20.880000000000003,290.712,23.590000000000003,195.23000000000002,14.476363636363635,23.978181818181817
534,2019-11-02 02:00:00,19.47142857142857,308.8285714285715,21.225714285714286,308.13142857142856,22.873809523809523,180.25476190476192,13.883116883116882,48.85324675324675
535,2019-11-02 03:00:00,17.02,338.74,19.256,229.77200000000002,21.72333333333333,145.63666666666668,11.447272727272727,80.45636363636365
536,2019-11-02 04:00:00,16.071428571428573,342.12857142857143,16.240000000000002,136.13142857142856,19.211904761904762,151.24285714285716,10.203896103896103,111.58181818181819
537,2019-11-02 05:00:00,11.0,16.96,16.836000000000002,40.94,14.753333333333336,88.83999999999999,8.674545454545454,144.98363636363638
538,2019-11-02 06:00:00,11.842857142857142,49.08571428571429,16.1,55.60285714285715,14.46904761904762,113.43333333333332,9.5,189.3077922077922
539,2019-11-02 07:00:00,10.879999999999999,72.76,15.288,77.276,14.966666666666667,167.33666666666667,10.712727272727273,218.85818181818183
540,2019-11-02 08:00:00,11.314285714285715,98.24285714285713,13.222857142857142,113.58285714285714,14.914285714285713,200.06666666666663,10.78961038961039,246.35974025974022
541,2019-11-02 09:00:00,8.4,126.86000000000001,12.036000000000001,151.00799999999998,13.883333333333335,233.37000000000003,11.481818181818182,278.3145454545454
542,2019-11-02 10:00:00,5.871428571428571,185.14285714285714,11.345714285714287,175.57428571428574,15.009523809523811,264.75952380952384,11.114285714285714,312.3467532467532
543,2019-11-02 11:00:00,11.92,265.1,10.724,208.07600000000002,16.846666666666668,293.25,13.423636363636364,290.66545454545457
544,2019-11-02 12:00:00,15.228571428571428,279.54285714285714,10.14,248.95999999999998,17.873809523809523,232.67380952380952,16.68311688311688,34.87662337662337
545,2019-11-02 13:00:00,11.3,292.41999999999996,11.815999999999999,281.184,20.403333333333332,188.83666666666667,18.954545454545457,37.02909090909091
546,2019-11-02 14:00:00,14.014285714285714,309.95714285714286,13.042857142857141,313.8342857142857,23.116666666666664,134.28095238095239,19.267532467532472,58.13896103896104
547,2019-11-02 15:00:00,17.64,337.6,13.4,212.084,21.89,117.88,18.19272727272727,81.39818181818181
548,2019-11-02 16:00:00,13.585714285714285,164.52857142857144,15.608571428571429,75.55142857142857,18.614285714285714,91.74285714285715,16.29220779220779,109.44545454545454
549,2019-11-02 17:00:00,12.959999999999999,47.78,17.140000000000004,44.004,18.706666666666667,86.85333333333334,15.334545454545456,138.05636363636364
550,2019-11-02 18:00:00,12.928571428571429,77.35714285714286,19.994285714285713,68.19142857142857,17.564285714285717,128.09285714285713,14.61168831168831,168.03506493506495
551,2019-11-02 19:00:00,16.060000000000002,116.75999999999999,21.644,91.988,16.58666666666667,164.60999999999999,13.661818181818182,189.86363636363637
552,2019-11-02 20:00:00,13.471428571428572,142.9142857142857,19.874285714285712,118.10857142857142,16.702380952380953,196.70714285714288,11.66753246753247,213.7948051948052
553,2019-11-02 21:00:00,10.74,156.98,19.919999999999998,151.784,14.826666666666666,224.50333333333333,10.194545454545455,246.39454545454547
554,2019-11-02 22:00:00,11.685714285714285,203.84285714285716,19.68857142857143,187.62571428571428,15.5,250.3714285714286,8.636363636363637,281.27532467532467
555,2019-11-02 23:00:00,14.12,220.95999999999998,20.356,212.748,16.529999999999998,280.62333333333333,8.50909090909091,319.38909090909095
556,2019-11-03 00:00:00,11.299999999999999,224.6142857142857,18.788571428571426,237.5885714285714,18.44047619047619,271.7547619047619,9.44025974025974,209.4662337662338
557,2019-11-03 01:00:00,9.18,249.35999999999999,17.428,262.37600000000003,18.23,253.35,9.659999999999998,61.00545454545455
558,2019-11-03 02:00:00,9.242857142857144,284.74285714285713,16.77142857142857,294.6285714285715,18.116666666666664,193.0333333333333,10.318181818181818,42.69090909090909
559,2019-11-03 03:00:00,10.1,331.3,15.248,295.5,16.986666666666668,130.39000000000001,10.638181818181817,71.56
560,2019-11-03 04:00:00,11.014285714285714,80.61428571428573,14.142857142857142,210.41714285714284,15.499999999999998,104.77857142857142,10.001298701298701,100.4818181818182
561,2019-11-03 05:00:00,14.38,108.97999999999999,13.919999999999998,119.78800000000001,12.473333333333334,133.66,9.459999999999999,134.34545454545457
562,2019-11-03 06:00:00,14.599999999999998,84.92857142857143,15.557142857142859,51.94285714285714,11.473809523809523,110.97857142857144,8.74155844155844,161.54675324675324
563,2019-11-03 07:00:00,12.84,100.08000000000001,17.368000000000002,80.616,11.58,155.17333333333335,9.100000000000001,193.72
564,2019-11-03 08:00:00,14.314285714285713,123.74285714285715,17.35142857142857,105.46,11.754761904761905,196.26190476190473,8.446753246753248,226.35064935064932
565,2019-11-03 09:00:00,22.22,150.2,16.056000000000004,134.33599999999998,12.276666666666666,229.38666666666666,8.943636363636362,259.96000000000004
566,2019-11-03 10:00:00,14.885714285714286,154.37142857142857,15.665714285714287,167.21428571428572,12.476190476190476,255.87619047619046,9.214285714285715,292.95584415584415
567,2019-11-03 11:00:00,11.620000000000001,168.82,16.044000000000004,201.568,14.03,285.17333333333335,9.709090909090909,319.38363636363636
568,2019-11-03 12:00:00,12.142857142857142,196.14285714285714,15.142857142857142,223.6,14.707142857142857,279.0833333333333,10.566233766233767,210.2818181818182
569,2019-11-03 13:00:00,5.659999999999999,195.88,13.476000000000003,241.71999999999997,14.426666666666664,198.17,12.007272727272728,38.763636363636365
570,2019-11-03 14:00:00,4.8428571428571425,208.20000000000002,10.042857142857144,263.06857142857143,15.138095238095238,113.49761904761907,12.620779220779223,49.65454545454545
571,2019-11-03 15:00:00,8.22,26.060000000000002,9.632,288.70799999999997,14.699999999999998,131.78333333333333,13.06,73.47999999999999
