,time,P_Spd_3m,P_Dir_3m,P_Spd_12m,P_Dir_12m,P_Spd_25m,P_Dir_25m
587,2019-10-27 13:00:00,21.791666666666664,150.75,20.166666666666668,137.06666666666666,9.326666666666666,137.48000000000002
588,2019-10-27 14:00:00,25.31666666666667,182.93333333333334,20.925,175.16666666666666,11.446666666666667,192.61333333333334
589,2019-10-27 15:00:00,28.174999999999997,206.88333333333333,23.195833333333333,212.34166666666667,15.096666666666668,210.33666666666667
590,2019-10-27 16:00:00,28.916666666666664,231.61666666666665,24.683333333333334,242.99166666666667,17.73333333333333,230.99
591,2019-10-27 17:00:00,27.89166666666667,251.35,25.929166666666667,271.40416666666664,21.409999999999997,253.45666666666665
592,2019-10-27 18:00:00,24.366666666666667,276.925,25.745833333333334,294.77500000000003,20.34,277.51
593,2019-10-27 19:00:00,22.041666666666668,311.19166666666666,24.5625,318.8666666666667,18.166666666666668,301.87
594,2019-10-27 20:00:00,22.916666666666664,289.18333333333334,23.5125,344.7416666666666,16.563333333333333,336.33333333333337
595,2019-10-27 21:00:00,28.35,20.883333333333333,24.72083333333333,39.829166666666666,17.10333333333333,78.71
596,2019-10-27 22:00:00,30.958333333333336,43.64166666666667,24.091666666666665,32.40416666666666,17.33,27.98333333333333
597,2019-10-27 23:00:00,29.466666666666665,67.08333333333333,23.266666666666666,55.44166666666666,16.023333333333333,43.620000000000005
598,2019-10-28 00:00:00,25.475,95.79166666666666,18.5625,77.68750000000001,12.246666666666666,63.79666666666668
599,2019-10-28 01:00:00,22.058333333333334,131.9083333333333,13.741666666666667,110.65,6.68,98.95666666666666
600,2019-10-28 02:00:00,21.733333333333334,166.25833333333333,12.620833333333334,163.2125,6.969999999999999,167.77
601,2019-10-28 03:00:00,24.691666666666666,200.58333333333331,17.854166666666668,198.06249999999997,10.07,203.9633333333333
602,2019-10-28 04:00:00,27.983333333333334,226.51666666666665,19.766666666666666,218.12083333333337,11.543333333333333,236.76666666666665
603,2019-10-28 05:00:00,30.18333333333333,251.85833333333335,20.416666666666664,244.1125,13.973333333333333,259.2333333333333
604,2019-10-28 06:00:00,28.775000000000002,279.06666666666666,21.90833333333333,266.1083333333333,15.533333333333331,279.5966666666667
605,2019-10-28 07:00:00,27.891666666666666,314.35,23.383333333333333,293.7916666666667,14.833333333333332,308.46
606,2019-10-28 08:00:00,27.891666666666666,257.55833333333334,24.462500000000002,330.625,13.683333333333332,328.01
