,time,P_Spd_3m,P_Dir_3m,P_Spd_12m,P_Dir_12m,P_Spd_25m,P_Dir_25m,P_Spd_47m,P_Dir_47m
732,2019-11-13 09:00:00,84.86666666666667,127.43333333333334,18.79166666666667,240.18333333333334,20.46666666666667,219.39523809523806,7.896666666666666,141.35333333333332
733,2019-11-13 10:00:00,83.86666666666667,124.65,27.933333333333334,181.11666666666667,27.390476190476193,155.6333333333333,12.65,144.45666666666665
734,2019-11-13 11:00:00,85.94999999999999,115.16666666666666,33.56666666666666,36.59166666666667,29.16190476190476,25.02380952380952,16.886666666666667,83.91
735,2019-11-13 12:00:00,94.83333333333334,109.06666666666666,34.31666666666667,17.366666666666667,31.752380952380953,15.195238095238095,17.743333333333332,40.53333333333334
736,2019-11-13 13:00:00,94.6,113.19999999999999,31.958333333333332,30.3,35.91428571428572,26.49047619047619,16.993333333333332,47.43333333333334
737,2019-11-13 14:00:00,102.28333333333333,115.80000000000001,34.475,38.56666666666666,33.695238095238096,44.261904761904766,17.486666666666668,72.85
738,2019-11-13 15:00:00,110.03333333333333,110.65,33.56666666666667,47.099999999999994,34.16666666666667,63.10000000000001,20.60333333333333,73.96666666666667
739,2019-11-13 16:00:00,113.5,111.14999999999999,32.19166666666667,70.875,33.28095238095238,77.21428571428571,16.75,76.33333333333333
740,2019-11-13 17:00:00,117.88333333333333,114.63333333333333,29.858333333333334,97.30000000000001,28.623809523809523,94.63809523809523,15.310000000000002,90.67
741,2019-11-13 18:00:00,110.43333333333334,117.08333333333334,29.716666666666665,110.26666666666667,22.042857142857144,113.74761904761907,11.086666666666668,88.35666666666668
742,2019-11-13 19:00:00,107.73333333333332,127.36666666666665,23.724999999999998,115.03333333333333,13.142857142857142,115.7095238095238,6.906666666666666,79.02666666666667
743,2019-11-13 20:00:00,98.81666666666666,133.98333333333335,13.908333333333333,108.35833333333333,7.8619047619047615,84.3952380952381,6.993333333333334,79.37333333333333
744,2019-11-13 21:00:00,93.21666666666667,146.41666666666666,8.475,104.28333333333333,9.561904761904762,55.5047619047619,12.083333333333332,147.80666666666667
745,2019-11-13 22:00:00,89.01666666666667,153.71666666666667,13.141666666666667,52.0,16.09047619047619,177.0285714285714,15.243333333333334,102.57000000000001
746,2019-11-13 23:00:00,85.65,161.91666666666669,17.566666666666666,47.141666666666666,21.952380952380956,20.976190476190474,19.520000000000003,20.926666666666662
747,2019-11-14 00:00:00,87.03333333333333,170.56666666666666,19.616666666666667,49.974999999999994,28.133333333333333,26.06190476190476,20.18333333333333,26.166666666666668
748,2019-11-14 01:00:00,87.08333333333333,178.25,19.325000000000003,54.94166666666667,30.61428571428571,37.59047619047619,20.33666666666667,37.00666666666667
749,2019-11-14 02:00:00,79.48333333333332,177.55,26.458333333333332,47.849999999999994,32.22380952380952,46.88095238095237,19.119999999999997,81.01999999999998
750,2019-11-14 03:00:00,79.16666666666667,189.0,26.516666666666666,45.36666666666667,28.380952380952383,53.06666666666667,13.256666666666666,94.64
751,2019-11-14 04:00:00,73.98333333333333,169.11666666666667,26.175000000000004,38.55,25.219047619047615,62.91904761904761,10.893333333333333,98.08999999999999
752,2019-11-14 05:00:00,73.98333333333333,167.85,22.933333333333334,40.958333333333336,18.73333333333333,67.18571428571428,8.41,95.43333333333334
753,2019-11-14 06:00:00,75.85000000000001,146.05,16.40833333333333,26.458333333333336,10.266666666666667,70.22857142857143,7.676666666666668,90.84
754,2019-11-14 07:00:00,81.56666666666666,139.15,15.625,178.18333333333334,8.99047619047619,218.10952380952384,8.376666666666667,118.74333333333331
755,2019-11-14 08:00:00,77.93333333333334,131.95,21.533333333333335,333.675,10.504761904761907,253.0761904761905,7.636666666666668,117.29333333333334
756,2019-11-14 09:00:00,74.41666666666666,136.55,25.125,342.74999999999994,18.514285714285712,326.1904761904762,4.6033333333333335,72.68999999999998
757,2019-11-14 10:00:00,72.38333333333333,136.98333333333332,24.61666666666667,209.23333333333332,24.58095238095238,252.16190476190474,9.489999999999998,87.94666666666666
758,2019-11-14 11:00:00,65.63333333333334,142.63333333333333,30.9,91.73333333333333,32.695238095238096,71.86666666666666,13.986666666666668,98.55
759,2019-11-14 12:00:00,68.5,136.58333333333334,32.90833333333334,13.450000000000001,36.595238095238095,20.72380952380953,19.450000000000003,20.893333333333334
760,2019-11-14 13:00:00,86.45,132.46666666666667,31.53333333333333,35.63333333333333,32.490476190476194,42.53333333333334,21.650000000000002,46.31666666666667
761,2019-11-14 14:00:00,100.31666666666666,128.25,27.675,76.63333333333333,31.652380952380955,79.31904761904762,27.159999999999997,70.17
762,2019-11-14 15:00:00,104.3,134.1,29.858333333333334,95.03333333333333,34.128571428571426,88.65238095238094,29.113333333333333,85.14333333333333
763,2019-11-14 16:00:00,100.19999999999999,132.13333333333333,32.266666666666666,100.83333333333333,37.18571428571429,96.72857142857143,26.879999999999995,91.32666666666667
764,2019-11-14 17:00:00,90.46666666666667,118.51666666666667,31.608333333333334,104.19166666666666,37.92380952380952,102.41428571428571,24.58,92.55333333333331
765,2019-11-14 18:00:00,48.849999999999994,106.26666666666667,30.40833333333333,105.82499999999999,35.233333333333334,103.64285714285714,21.006666666666664,91.79333333333334
766,2019-11-14 19:00:00,39.85,109.01666666666665,24.76666666666667,100.18333333333334,30.04285714285714,102.64285714285714,14.056666666666667,81.21000000000001
767,2019-11-14 20:00:00,56.91666666666666,97.64999999999999,20.900000000000002,84.65833333333333,22.366666666666667,87.73809523809526,9.97,58.64666666666667
768,2019-11-14 21:00:00,13.366666666666667,110.01666666666667,21.183333333333334,56.15833333333333,17.504761904761903,56.471428571428575,12.700000000000001,61.776666666666664
769,2019-11-14 22:00:00,13.76666666666667,97.21666666666667,24.525000000000002,44.90833333333333,20.03333333333333,36.96666666666666,17.68,74.24666666666667
770,2019-11-14 23:00:00,17.583333333333332,80.69999999999999,27.775000000000002,47.5,29.59523809523809,46.62857142857143,23.293333333333333,43.910000000000004
771,2019-11-15 00:00:00,29.533333333333335,76.63333333333333,31.96666666666667,61.05833333333334,34.43333333333333,57.50952380952382,27.893333333333334,55.69666666666667
772,2019-11-15 01:00:00,28.53333333333333,80.96666666666667,33.71666666666667,71.79166666666667,33.871428571428574,71.52857142857144,29.17666666666667,61.980000000000004
773,2019-11-15 02:00:00,60.983333333333334,68.65,32.4,78.44166666666666,33.48571428571429,78.47619047619048,28.406666666666673,65.15
774,2019-11-15 03:00:00,91.51666666666667,37.516666666666666,31.941666666666663,87.25833333333333,34.34761904761905,80.66190476190476,27.386666666666667,72.16
775,2019-11-15 04:00:00,110.28333333333333,35.133333333333326,28.09166666666667,96.43333333333334,33.27142857142857,89.98571428571427,26.093333333333334,78.06666666666666
776,2019-11-15 05:00:00,99.1,38.1,23.525000000000002,113.2,28.795238095238094,98.0095238095238,20.996666666666666,89.14000000000001
777,2019-11-15 06:00:00,93.25,26.116666666666667,18.375,118.71666666666667,21.876190476190477,107.25238095238095,17.016666666666666,111.95666666666666
778,2019-11-15 07:00:00,82.01666666666668,19.383333333333333,12.533333333333333,131.98333333333335,15.180952380952379,138.05714285714285,11.77,136.87666666666667
779,2019-11-15 08:00:00,76.05,121.03333333333335,11.625,132.05833333333334,12.519047619047617,141.5142857142857,8.923333333333336,180.28
780,2019-11-15 09:00:00,70.51666666666668,123.78333333333333,13.033333333333333,157.56666666666666,10.138095238095238,177.84761904761902,6.5200000000000005,227.93
781,2019-11-15 10:00:00,59.81666666666666,28.516666666666666,10.616666666666667,191.63333333333333,8.152380952380952,207.5190476190476,7.883333333333333,267.7366666666666
782,2019-11-15 11:00:00,67.73333333333333,30.56666666666667,7.308333333333333,200.47500000000002,6.428571428571429,261.42380952380955,10.076666666666668,306.5066666666667
783,2019-11-15 12:00:00,70.05,28.749999999999996,6.883333333333333,197.94166666666666,7.071428571428571,318.6285714285715,14.006666666666666,283.0466666666666
